x,y,vx,vy,pressure,type
-4.78014659e-02,-4.98731511e-02,-2.85897102e-01,-3.02282058e-01,0.00000000e+00,0
4.78014644e-02,-4.98731506e-02,2.85897096e-01,-3.02282037e-01,0.00000000e+00,0
-3.63378872e-02,-5.03907686e-02,-2.25957758e-01,-2.96864034e-01,0.00000000e+00,0
-3.94576042e-02,-6.01542404e-02,-2.52640322e-01,-3.59224181e-01,0.00000000e+00,0
3.94576061e-02,-6.01542404e-02,2.52640337e-01,-3.59224181e-01,0.00000000e+00,0
3.63378986e-02,-5.03907739e-02,2.25957865e-01,-2.96864061e-01,0.00000000e+00,0
-4.98731511e-02,-4.78014659e-02,-3.02282058e-01,-2.85897102e-01,0.00000000e+00,0
-5.03907686e-02,-3.63378872e-02,-2.96864034e-01,-2.25957758e-01,0.00000000e+00,0
-3.86189227e-02,-3.86189227e-02,-2.45104052e-01,-2.45104052e-01,0.00000000e+00,0
-9.30172379e-03,-5.75562765e-02,-6.74764540e-02,-3.95976390e-01,0.00000000e+00,0
9.37187174e-03,-5.81685051e-02,6.79898647e-02,-4.00643544e-01,0.00000000e+00,0
3.86349521e-02,-3.86349521e-02,2.45221383e-01,-2.45221383e-01,0.00000000e+00,0
5.03907739e-02,-3.63378986e-02,2.96864061e-01,-2.25957865e-01,0.00000000e+00,0
4.98731506e-02,-4.78014644e-02,3.02282037e-01,-2.85897096e-01,0.00000000e+00,0
-6.01542404e-02,-3.94576042e-02,-3.59224181e-01,-2.52640322e-01,0.00000000e+00,0
-5.75562765e-02,-9.30172379e-03,-3.95976390e-01,-6.74764540e-02,0.00000000e+00,0
-1.05581544e-02,-1.05581544e-02,-7.30889245e-02,-7.30889245e-02,0.00000000e+00,0
6.64109874e-03,-6.64109874e-03,4.44438534e-02,-4.44438534e-02,0.00000000e+00,0
5.81685051e-02,-9.37187174e-03,4.00643544e-01,-6.79898647e-02,0.00000000e+00,0
6.01542404e-02,-3.94576061e-02,3.59224181e-01,-2.52640337e-01,0.00000000e+00,0
-6.01542404e-02,3.94576061e-02,-3.59224181e-01,2.52640337e-01,0.00000000e+00,0
-5.81685051e-02,9.37187174e-03,-4.00643544e-01,6.79898647e-02,0.00000000e+00,0
-6.64109874e-03,6.64109874e-03,-4.44438534e-02,4.44438534e-02,0.00000000e+00,0
1.05581544e-02,1.05581544e-02,7.30889245e-02,7.30889245e-02,0.00000000e+00,0
5.75562765e-02,9.30172379e-03,3.95976390e-01,6.74764540e-02,0.00000000e+00,0
6.01542404e-02,3.94576042e-02,3.59224181e-01,2.52640322e-01,0.00000000e+00,0
-4.98731506e-02,4.78014644e-02,-3.02282037e-01,2.85897096e-01,0.00000000e+00,0
-5.03907739e-02,3.63378986e-02,-2.96864061e-01,2.25957865e-01,0.00000000e+00,0
-3.86349521e-02,3.86349521e-02,-2.45221383e-01,2.45221383e-01,0.00000000e+00,0
-9.37187174e-03,5.81685051e-02,-6.79898647e-02,4.00643544e-01,0.00000000e+00,0
9.30172379e-03,5.75562765e-02,6.74764540e-02,3.95976390e-01,0.00000000e+00,0
3.86189227e-02,3.86189227e-02,2.45104052e-01,2.45104052e-01,0.00000000e+00,0
5.03907686e-02,3.63378872e-02,2.96864034e-01,2.25957758e-01,0.00000000e+00,0
4.98731511e-02,4.78014659e-02,3.02282058e-01,2.85897102e-01,0.00000000e+00,0
-3.63378986e-02,5.03907739e-02,-2.25957865e-01,2.96864061e-01,0.00000000e+00,0
-3.94576061e-02,6.01542404e-02,-2.52640337e-01,3.59224181e-01,0.00000000e+00,0
3.94576042e-02,6.01542404e-02,2.52640322e-01,3.59224181e-01,0.00000000e+00,0
3.63378872e-02,5.03907686e-02,2.25957758e-01,2.96864034e-01,0.00000000e+00,0
-4.78014644e-02,4.98731506e-02,-2.85897096e-01,3.02282037e-01,0.00000000e+00,0
4.78014659e-02,4.98731511e-02,2.85897102e-01,3.02282058e-01,0.00000000e+00,0
