x,y,vx,vy,pressure,type
-5.20900632e-02,-5.44072412e-02,-2.85915198e-01,-3.02263961e-01,0.00000000e+00,0
5.20900616e-02,-5.44072404e-02,2.85915193e-01,-3.02263941e-01,0.00000000e+00,0
-3.97272535e-02,-5.48437291e-02,-2.25957758e-01,-2.96864034e-01,0.00000000e+00,0
-4.32472090e-02,-6.55426031e-02,-2.52640322e-01,-3.59224181e-01,0.00000000e+00,0
4.32472111e-02,-6.55426031e-02,2.52640337e-01,-3.59224181e-01,0.00000000e+00,0
3.97272666e-02,-5.48437348e-02,2.25957865e-01,-2.96864061e-01,0.00000000e+00,0
-5.44072412e-02,-5.20900632e-02,-3.02263961e-01,-2.85915198e-01,0.00000000e+00,0
-5.48437291e-02,-3.97272535e-02,-2.96864034e-01,-2.25957758e-01,0.00000000e+00,0
-4.22954835e-02,-4.22954835e-02,-2.45104052e-01,-2.45104052e-01,0.00000000e+00,0
-1.03138706e-02,-6.34959224e-02,-6.74764540e-02,-3.95976390e-01,0.00000000e+00,0
1.03917197e-02,-6.41781583e-02,6.79898647e-02,-4.00643544e-01,0.00000000e+00,0
4.23132729e-02,-4.23132729e-02,2.45221383e-01,-2.45221383e-01,0.00000000e+00,0
5.48437348e-02,-3.97272666e-02,2.96864061e-01,-2.25957865e-01,0.00000000e+00,0
5.44072404e-02,-5.20900616e-02,3.02263941e-01,-2.85915193e-01,0.00000000e+00,0
-6.55426031e-02,-4.32472090e-02,-3.59224181e-01,-2.52640322e-01,0.00000000e+00,0
-6.34959224e-02,-1.03138706e-02,-3.95976390e-01,-6.74764540e-02,0.00000000e+00,0
-1.16544883e-02,-1.16544883e-02,-7.30889245e-02,-7.30889245e-02,0.00000000e+00,0
7.30775654e-03,-7.30775654e-03,4.44438534e-02,-4.44438534e-02,0.00000000e+00,0
6.41781583e-02,-1.03917197e-02,4.00643544e-01,-6.79898647e-02,0.00000000e+00,0
6.55426031e-02,-4.32472111e-02,3.59224181e-01,-2.52640337e-01,0.00000000e+00,0
-6.55426031e-02,4.32472111e-02,-3.59224181e-01,2.52640337e-01,0.00000000e+00,0
-6.41781583e-02,1.03917197e-02,-4.00643544e-01,6.79898647e-02,0.00000000e+00,0
-7.30775654e-03,7.30775654e-03,-4.44438534e-02,4.44438534e-02,0.00000000e+00,0
1.16544883e-02,1.16544883e-02,7.30889245e-02,7.30889245e-02,0.00000000e+00,0
6.34959224e-02,1.03138706e-02,3.95976390e-01,6.74764540e-02,0.00000000e+00,0
6.55426031e-02,4.32472090e-02,3.59224181e-01,2.52640322e-01,0.00000000e+00,0
-5.44072404e-02,5.20900616e-02,-3.02263941e-01,2.85915193e-01,0.00000000e+00,0
-5.48437348e-02,3.97272666e-02,-2.96864061e-01,2.25957865e-01,0.00000000e+00,0
-4.23132729e-02,4.23132729e-02,-2.45221383e-01,2.45221383e-01,0.00000000e+00,0
-1.03917197e-02,6.41781583e-02,-6.79898647e-02,4.00643544e-01,0.00000000e+00,0
1.03138706e-02,6.34959224e-02,6.74764540e-02,3.95976390e-01,0.00000000e+00,0
4.22954835e-02,4.22954835e-02,2.45104052e-01,2.45104052e-01,0.00000000e+00,0
5.48437291e-02,3.97272535e-02,2.96864034e-01,2.25957758e-01,0.00000000e+00,0
5.44072412e-02,5.20900632e-02,3.02263961e-01,2.85915198e-01,0.00000000e+00,0
-3.97272666e-02,5.48437348e-02,-2.25957865e-01,2.96864061e-01,0.00000000e+00,0
-4.32472111e-02,6.55426031e-02,-2.52640337e-01,3.59224181e-01,0.00000000e+00,0
4.32472090e-02,6.55426031e-02,2.52640322e-01,3.59224181e-01,0.00000000e+00,0
3.97272535e-02,5.48437291e-02,2.25957758e-01,2.96864034e-01,0.00000000e+00,0
-5.20900616e-02,5.44072404e-02,-2.85915193e-01,3.02263941e-01,0.00000000e+00,0
5.20900632e-02,5.44072412e-02,2.85915198e-01,3.02263961e-01,0.00000000e+00,0
