x,y,vx,vy,pressure,type
-5.60818961e-02,-5.60818961e-02,-4.23746345e-01,-4.23746345e-01,0.00000000e+00,0
-3.77960145e-02,-3.92923319e-02,-2.85838092e-01,-3.02341067e-01,0.00000000e+00,0
3.77960132e-02,-3.92923322e-02,2.85838087e-01,-3.02341046e-01,0.00000000e+00,0
5.60818961e-02,-5.60818961e-02,4.23746345e-01,-4.23746345e-01,0.00000000e+00,0
-5.34595062e-02,-5.34595062e-02,-4.02500596e-01,-4.02500596e-01,0.00000000e+00,0
-2.84293656e-02,-4.00005275e-02,-2.25957743e-01,-2.96863998e-01,0.00000000e+00,0
-3.06151929e-02,-4.75813940e-02,-2.52640337e-01,-3.59224216e-01,0.00000000e+00,0
3.06151943e-02,-4.75813941e-02,2.52640352e-01,-3.59224216e-01,0.00000000e+00,0
2.84293734e-02,-4.00005318e-02,2.25957850e-01,-2.96864026e-01,0.00000000e+00,0
5.34595062e-02,-5.34595062e-02,4.02500596e-01,-4.02500596e-01,0.00000000e+00,0
-3.92923319e-02,-3.77960145e-02,-3.02341067e-01,-2.85838092e-01,0.00000000e+00,0
-4.00005275e-02,-2.84293656e-02,-2.96863998e-01,-2.25957743e-01,0.00000000e+00,0
-3.00402809e-02,-3.00402809e-02,-2.45104052e-01,-2.45104052e-01,0.00000000e+00,0
-6.94004790e-03,-4.36971029e-02,-6.74764540e-02,-3.95976390e-01,0.00000000e+00,0
6.99222648e-03,-4.41459811e-02,6.79898647e-02,-4.00643544e-01,0.00000000e+00,0
3.00522037e-02,-3.00522037e-02,2.45221383e-01,-2.45221383e-01,0.00000000e+00,0
4.00005318e-02,-2.84293734e-02,2.96864026e-01,-2.25957850e-01,0.00000000e+00,0
3.92923322e-02,-3.77960132e-02,3.02341046e-01,-2.85838087e-01,0.00000000e+00,0
-4.75813940e-02,-3.06151929e-02,-3.59224216e-01,-2.52640337e-01,0.00000000e+00,0
-4.36971029e-02,-6.94004790e-03,-3.95976390e-01,-6.74764540e-02,0.00000000e+00,0
-8.00004206e-03,-8.00004206e-03,-7.30889245e-02,-7.30889245e-02,0.00000000e+00,0
5.08556388e-03,-5.08556388e-03,4.44438534e-02,-4.44438534e-02,0.00000000e+00,0
4.41459811e-02,-6.99222648e-03,4.00643544e-01,-6.79898647e-02,0.00000000e+00,0
4.75813941e-02,-3.06151943e-02,3.59224216e-01,-2.52640352e-01,0.00000000e+00,0
-4.75813941e-02,3.06151943e-02,-3.59224216e-01,2.52640352e-01,0.00000000e+00,0
-4.41459811e-02,6.99222648e-03,-4.00643544e-01,6.79898647e-02,0.00000000e+00,0
-5.08556388e-03,5.08556388e-03,-4.44438534e-02,4.44438534e-02,0.00000000e+00,0
8.00004206e-03,8.00004206e-03,7.30889245e-02,7.30889245e-02,0.00000000e+00,0
4.36971029e-02,6.94004790e-03,3.95976390e-01,6.74764540e-02,0.00000000e+00,0
4.75813940e-02,3.06151929e-02,3.59224216e-01,2.52640337e-01,0.00000000e+00,0
-3.92923322e-02,3.77960132e-02,-3.02341046e-01,2.85838087e-01,0.00000000e+00,0
-4.00005318e-02,2.84293734e-02,-2.96864026e-01,2.25957850e-01,0.00000000e+00,0
-3.00522037e-02,3.00522037e-02,-2.45221383e-01,2.45221383e-01,0.00000000e+00,0
-6.99222648e-03,4.41459811e-02,-6.79898647e-02,4.00643544e-01,0.00000000e+00,0
6.94004790e-03,4.36971029e-02,6.74764540e-02,3.95976390e-01,0.00000000e+00,0
3.00402809e-02,3.00402809e-02,2.45104052e-01,2.45104052e-01,0.00000000e+00,0
4.00005275e-02,2.84293656e-02,2.96863998e-01,2.25957743e-01,0.00000000e+00,0
3.92923319e-02,3.77960145e-02,3.02341067e-01,2.85838092e-01,0.00000000e+00,0
-5.34595062e-02,5.34595062e-02,-4.02500596e-01,4.02500596e-01,0.00000000e+00,0
-2.84293734e-02,4.00005318e-02,-2.25957850e-01,2.96864026e-01,0.00000000e+00,0
-3.06151943e-02,4.75813941e-02,-2.52640352e-01,3.59224216e-01,0.00000000e+00,0
3.06151929e-02,4.75813940e-02,2.52640337e-01,3.59224216e-01,0.00000000e+00,0
2.84293656e-02,4.00005275e-02,2.25957743e-01,2.96863998e-01,0.00000000e+00,0
5.34595062e-02,5.34595062e-02,4.02500596e-01,4.02500596e-01,0.00000000e+00,0
-5.60818961e-02,5.60818961e-02,-4.23746345e-01,4.23746345e-01,0.00000000e+00,0
-3.77960132e-02,3.92923322e-02,-2.85838087e-01,3.02341046e-01,0.00000000e+00,0
3.77960145e-02,3.92923319e-02,2.85838092e-01,3.02341067e-01,0.00000000e+00,0
5.60818961e-02,5.60818961e-02,4.23746345e-01,4.23746345e-01,0.00000000e+00,0
