x,y,vx,vy,pressure,type
-5.78085714e-02,-6.04523161e-02,-2.85934752e-01,-3.02244407e-01,0.00000000e+00,0
5.78085697e-02,-6.04523149e-02,2.85934747e-01,-3.02244387e-01,0.00000000e+00,0
-4.42464087e-02,-6.07810098e-02,-2.25957758e-01,-2.96864034e-01,0.00000000e+00,0
4.42464239e-02,-6.07810160e-02,2.25957865e-01,-2.96864061e-01,0.00000000e+00,0
-6.04523161e-02,-5.78085714e-02,-3.02244407e-01,-2.85934752e-01,0.00000000e+00,0
-6.07810098e-02,-4.42464087e-02,-2.96864034e-01,-2.25957758e-01,0.00000000e+00,0
-4.71975645e-02,-4.71975645e-02,-2.45104052e-01,-2.45104052e-01,0.00000000e+00,0
4.72177006e-02,-4.72177006e-02,2.45221383e-01,-2.45221383e-01,0.00000000e+00,0
6.07810160e-02,-4.42464239e-02,2.96864061e-01,-2.25957865e-01,0.00000000e+00,0
6.04523149e-02,-5.78085697e-02,3.02244387e-01,-2.85934747e-01,0.00000000e+00,0
-1.31162668e-02,-1.31162668e-02,-7.30889245e-02,-7.30889245e-02,0.00000000e+00,0
8.19663361e-03,-8.19663361e-03,4.44438534e-02,-4.44438534e-02,0.00000000e+00,0
-8.19663361e-03,8.19663361e-03,-4.44438534e-02,4.44438534e-02,0.00000000e+00,0
1.31162668e-02,1.31162668e-02,7.30889245e-02,7.30889245e-02,0.00000000e+00,0
-6.04523149e-02,5.78085697e-02,-3.02244387e-01,2.85934747e-01,0.00000000e+00,0
-6.07810160e-02,4.42464239e-02,-2.96864061e-01,2.25957865e-01,0.00000000e+00,0
-4.72177006e-02,4.72177006e-02,-2.45221383e-01,2.45221383e-01,0.00000000e+00,0
4.71975645e-02,4.71975645e-02,2.45104052e-01,2.45104052e-01,0.00000000e+00,0
6.07810098e-02,4.42464087e-02,2.96864034e-01,2.25957758e-01,0.00000000e+00,0
6.04523161e-02,5.78085714e-02,3.02244407e-01,2.85934752e-01,0.00000000e+00,0
-4.42464239e-02,6.07810160e-02,-2.25957865e-01,2.96864061e-01,0.00000000e+00,0
4.42464087e-02,6.07810098e-02,2.25957758e-01,2.96864034e-01,0.00000000e+00,0
-5.78085697e-02,6.04523149e-02,-2.85934747e-01,3.02244387e-01,0.00000000e+00,0
5.78085714e-02,6.04523161e-02,2.85934752e-01,3.02244407e-01,0.00000000e+00,0
