x,y,vx,vy,pressure,type
-5.25167943e-02,-5.25167943e-02,-6.32866138e-01,-6.32866138e-01,0.00000000e+00,0
-1.78040495e-02,-5.93185997e-02,-2.30369237e-01,-7.76568922e-01,0.00000000e+00,0
-6.55450113e-03,-6.60427302e-02,-8.82606736e-02,-8.55483546e-01,0.00000000e+00,0
6.55450113e-03,-6.60427302e-02,8.82606736e-02,-8.55483546e-01,0.00000000e+00,0
1.78040495e-02,-5.93185997e-02,2.30369237e-01,-7.76568922e-01,0.00000000e+00,0
5.25167943e-02,-5.25167943e-02,6.32866138e-01,-6.32866138e-01,0.00000000e+00,0
-3.27734805e-02,-3.27734805e-02,-4.23848135e-01,-4.23848135e-01,0.00000000e+00,0
-3.15168392e-02,-4.53215664e-02,-4.43288835e-01,-5.91269900e-01,0.00000000e+00,0
-2.16850453e-02,-2.30532995e-02,-3.36294737e-01,-2.51900776e-01,0.00000000e+00,0
-2.36316355e-02,-5.75358817e-02,-3.72201305e-01,-7.57532120e-01,0.00000000e+00,0
2.36316355e-02,-5.75358817e-02,3.72201305e-01,-7.57532120e-01,0.00000000e+00,0
2.16850447e-02,-2.30533005e-02,3.36294682e-01,-2.51900805e-01,0.00000000e+00,0
3.15168392e-02,-4.53215664e-02,4.43288835e-01,-5.91269900e-01,0.00000000e+00,0
3.27734805e-02,-3.27734805e-02,4.23848135e-01,-4.23848135e-01,0.00000000e+00,0
-4.53215664e-02,-3.15168392e-02,-5.91269900e-01,-4.43288835e-01,0.00000000e+00,0
-3.13243401e-02,-3.13243401e-02,-4.02398807e-01,-4.02398807e-01,0.00000000e+00,0
-1.60022710e-02,-2.36739780e-02,-2.25911386e-01,-2.96810764e-01,0.00000000e+00,0
-1.67195585e-02,-2.78230663e-02,-2.52662992e-01,-3.59286241e-01,0.00000000e+00,0
1.67195591e-02,-2.78230664e-02,2.52663007e-01,-3.59286241e-01,0.00000000e+00,0
