x,y,vx,vy,pressure,type
-1.77091568e-02,-1.77091568e-02,-6.32866062e-01,-6.32866062e-01,0.00000000e+00,0
-1.17942015e-02,-2.03090870e-02,-3.97112412e-01,-8.71607276e-01,0.00000000e+00,0
-7.20910863e-03,-2.09192753e-02,-2.13832741e-01,-9.54366381e-01,0.00000000e+00,0
-5.10645031e-03,-1.76781560e-02,-2.32672652e-01,-7.00905587e-01,0.00000000e+00,0
-1.70034382e-03,-1.89907260e-02,-8.82124635e-02,-8.55550696e-01,0.00000000e+00,0
1.70034382e-03,-1.89907260e-02,8.82124635e-02,-8.55550696e-01,0.00000000e+00,0
5.10645031e-03,-1.76781560e-02,2.32672652e-01,-7.00905587e-01,0.00000000e+00,0
7.20910863e-03,-2.09192753e-02,2.13832741e-01,-9.54366381e-01,0.00000000e+00,0
1.17942015e-02,-2.03090870e-02,3.97112412e-01,-8.71607276e-01,0.00000000e+00,0
1.77091568e-02,-1.77091568e-02,6.32866062e-01,-6.32866062e-01,0.00000000e+00,0
-2.03090870e-02,-1.17942015e-02,-8.71607276e-01,-3.97112412e-01,0.00000000e+00,0
-1.08188667e-02,-1.08188667e-02,-3.58305111e-01,-3.58305111e-01,0.00000000e+00,0
-7.13536892e-03,-1.28007791e-02,-4.43403111e-01,-5.91396072e-01,0.00000000e+00,0
-3.71017004e-03,-9.47968654e-03,-2.55627550e-01,-2.11965804e-01,0.00000000e+00,0
-3.18708276e-03,-1.48012877e-02,-3.70040056e-01,-8.33133911e-01,0.00000000e+00,0
3.18708276e-03,-1.48012877e-02,3.70040056e-01,-8.33133910e-01,0.00000000e+00,0
3.71017004e-03,-9.47968654e-03,2.55627550e-01,-2.11965804e-01,0.00000000e+00,0
7.13536892e-03,-1.28007791e-02,4.43403111e-01,-5.91396072e-01,0.00000000e+00,0
1.08188667e-02,-1.08188667e-02,3.58305111e-01,-3.58305111e-01,0.00000000e+00,0
2.03090870e-02,-1.17942015e-02,8.71607276e-01,-3.97112412e-01,0.00000000e+00,0
-2.09192753e-02,-7.20910863e-03,-9.54366381e-01,-2.13832741e-01,0.00000000e+00,0
-1.28007791e-02,-7.13536892e-03,-5.91396072e-01,-4.43403111e-01,0.00000000e+00,0
-7.83553743e-03,-7.83553743e-03,-4.68029086e-01,-4.68029086e-01,0.00000000e+00,0
-3.59455100e-03,-7.35084491e-03,-2.22289470e-01,-2.98608471e-01,0.00000000e+00,0
-2.27664293e-03,-7.78494048e-03,-3.37909782e-01,-3.98675037e-01,0.00000000e+00,0
2.27664293e-03,-7.78494048e-03,3.37909782e-01,-3.98675037e-01,0.00000000e+00,0
3.59455100e-03,-7.35084491e-03,2.22289470e-01,-2.98608471e-01,0.00000000e+00,0
7.83553743e-03,-7.83553743e-03,4.68029086e-01,-4.68029086e-01,0.00000000e+00,0
1.28007791e-02,-7.13536892e-03,5.91396072e-01,-4.43403111e-01,0.00000000e+00,0
2.09192753e-02,-7.20910863e-03,9.54366381e-01,-2.13832741e-01,0.00000000e+00,0
-1.76781560e-02,-5.10645031e-03,-7.00905587e-01,-2.32672652e-01,0.00000000e+00,0
-9.47968654e-03,-3.71017004e-03,-2.11965804e-01,-2.55627550e-01,0.00000000e+00,0
-7.35084491e-03,-3.59455100e-03,-2.98608471e-01,-2.22289470e-01,0.00000000e+00,0
-3.80605305e-03,-3.80605305e-03,-1.60793281e-01,-1.60793281e-01,0.00000000e+00,0
-1.71241786e-03,-3.34090563e-03,-1.45826203e-01,1.19793439e-02,0.00000000e+00,0
1.71241786e-03,-3.34090563e-03,1.45826203e-01,1.19793439e-02,0.00000000e+00,0
3.80605305e-03,-3.80605305e-03,1.60793281e-01,-1.60793281e-01,0.00000000e+00,0
7.35084491e-03,-3.59455100e-03,2.98608471e-01,-2.22289470e-01,0.00000000e+00,0
9.47968654e-03,-3.71017004e-03,2.11965804e-01,-2.55627550e-01,0.00000000e+00,0
1.76781560e-02,-5.10645031e-03,7.00905587e-01,-2.32672652e-01,0.00000000e+00,0
-1.89907260e-02,-1.70034382e-03,-8.55550696e-01,-8.82124635e-02,0.00000000e+00,0
-1.48012877e-02,-3.18708276e-03,-8.33133910e-01,-3.70040056e-01,0.00000000e+00,0
-7.78494048e-03,-2.27664293e-03,-3.98675037e-01,-3.37909782e-01,0.00000000e+00,0
-3.34090563e-03,-1.71241786e-03,1.19793439e-02,-1.45826203e-01,0.00000000e+00,0
-6.92317691e-04,-6.92317691e-04,1.05970917e-02,1.05970917e-02,-9.42723909e+00,0
6.92317691e-04,-6.92317691e-04,-1.05970917e-02,1.05970917e-02,-9.42723904e+00,0
3.34090563e-03,-1.71241786e-03,-1.19793439e-02,-1.45826203e-01,0.00000000e+00,0
7.78494048e-03,-2.27664293e-03,3.98675037e-01,-3.37909782e-01,0.00000000e+00,0
1.48012877e-02,-3.18708276e-03,8.33133910e-01,-3.70040056e-01,0.00000000e+00,0
1.89907260e-02,-1.70034382e-03,8.55550696e-01,-8.82124635e-02,0.00000000e+00,0
-1.89907260e-02,1.70034382e-03,-8.55550696e-01,8.82124635e-02,0.00000000e+00,0
-1.48012877e-02,3.18708276e-03,-8.33133910e-01,3.70040056e-01,0.00000000e+00,0
-7.78494048e-03,2.27664293e-03,-3.98675037e-01,3.37909782e-01,0.00000000e+00,0
-3.34090563e-03,1.71241786e-03,1.19793439e-02,1.45826203e-01,0.00000000e+00,0
-6.92317691e-04,6.92317691e-04,1.05970917e-02,-1.05970917e-02,-9.42723904e+00,0
6.92317691e-04,6.92317691e-04,-1.05970917e-02,-1.05970917e-02,-9.42723909e+00,0
3.34090563e-03,1.71241786e-03,-1.19793439e-02,1.45826203e-01,0.00000000e+00,0
7.78494048e-03,2.27664293e-03,3.98675037e-01,3.37909782e-01,0.00000000e+00,0
1.48012877e-02,3.18708276e-03,8.33133910e-01,3.70040056e-01,0.00000000e+00,0
1.89907260e-02,1.70034382e-03,8.55550696e-01,8.82124635e-02,0.00000000e+00,0
-1.76781560e-02,5.10645031e-03,-7.00905587e-01,2.32672652e-01,0.00000000e+00,0
-9.47968654e-03,3.71017004e-03,-2.11965804e-01,2.55627550e-01,0.00000000e+00,0
-7.35084491e-03,3.59455100e-03,-2.98608471e-01,2.22289470e-01,0.00000000e+00,0
-3.80605305e-03,3.80605305e-03,-1.60793281e-01,1.60793281e-01,0.00000000e+00,0
-1.71241786e-03,3.34090563e-03,-1.45826203e-01,-1.19793439e-02,0.00000000e+00,0
