x,y,vx,vy,pressure,type
-2.72021488e-02,-2.72021488e-02,-6.32866138e-01,-6.32866138e-01,0.00000000e+00,0
-1.77505101e-02,-3.33832876e-02,-3.97072965e-01,-8.71619272e-01,0.00000000e+00,0
-1.04170117e-02,-3.52335354e-02,-2.13874899e-01,-9.54243011e-01,0.00000000e+00,0
-8.59541319e-03,-2.82550291e-02,-2.29814854e-01,-7.76638903e-01,0.00000000e+00,0
-3.02404376e-03,-3.18233795e-02,-8.82670636e-02,-8.55487167e-01,0.00000000e+00,0
3.02404376e-03,-3.18233795e-02,8.82670636e-02,-8.55487167e-01,0.00000000e+00,0
8.59541319e-03,-2.82550291e-02,2.29814854e-01,-7.76638903e-01,0.00000000e+00,0
1.04170117e-02,-3.52335354e-02,2.13874899e-01,-9.54243011e-01,0.00000000e+00,0
1.77505101e-02,-3.33832876e-02,3.97072965e-01,-8.71619272e-01,0.00000000e+00,0
2.72021488e-02,-2.72021488e-02,6.32866138e-01,-6.32866138e-01,0.00000000e+00,0
-3.33832876e-02,-1.77505101e-02,-8.71619272e-01,-3.97072965e-01,0.00000000e+00,0
-1.61954618e-02,-1.61954618e-02,-3.58579977e-01,-3.58579977e-01,0.00000000e+00,0
-1.37852711e-02,-2.16707032e-02,-4.43294199e-01,-5.91290443e-01,0.00000000e+00,0
-8.22170500e-03,-1.29863993e-02,-3.37003648e-01,-2.51357862e-01,0.00000000e+00,0
-8.73743375e-03,-2.72354219e-02,-3.72762628e-01,-7.57457159e-01,0.00000000e+00,0
8.73743375e-03,-2.72354219e-02,3.72762628e-01,-7.57457159e-01,0.00000000e+00,0
8.22170503e-03,-1.29863994e-02,3.37003655e-01,-2.51357871e-01,0.00000000e+00,0
1.37852711e-02,-2.16707032e-02,4.43294199e-01,-5.91290443e-01,0.00000000e+00,0
1.61954618e-02,-1.61954618e-02,3.58579977e-01,-3.58579977e-01,0.00000000e+00,0
3.33832876e-02,-1.77505101e-02,8.71619272e-01,-3.97072965e-01,0.00000000e+00,0
-3.52335354e-02,-1.04170117e-02,-9.54243011e-01,-2.13874899e-01,0.00000000e+00,0
-2.16707032e-02,-1.37852711e-02,-5.91290443e-01,-4.43294199e-01,0.00000000e+00,0
-1.48525499e-02,-1.48525499e-02,-4.67647962e-01,-4.67647962e-01,0.00000000e+00,0
-6.97185597e-03,-1.18029675e-02,-2.25470962e-01,-2.96740354e-01,0.00000000e+00,0
-6.61373287e-03,-1.34453165e-02,-2.52570298e-01,-3.59763533e-01,0.00000000e+00,0
6.61373290e-03,-1.34453165e-02,2.52570308e-01,-3.59763539e-01,0.00000000e+00,0
6.97185595e-03,-1.18029677e-02,2.25470958e-01,-2.96740395e-01,0.00000000e+00,0
1.48525499e-02,-1.48525499e-02,4.67647962e-01,-4.67647962e-01,0.00000000e+00,0
2.16707032e-02,-1.37852711e-02,5.91290443e-01,-4.43294199e-01,0.00000000e+00,0
3.52335354e-02,-1.04170117e-02,9.54243011e-01,-2.13874899e-01,0.00000000e+00,0
-2.82550291e-02,-8.59541319e-03,-7.76638903e-01,-2.29814854e-01,0.00000000e+00,0
-1.29863993e-02,-8.22170500e-03,-2.51357862e-01,-3.37003648e-01,0.00000000e+00,0
-1.18029675e-02,-6.97185597e-03,-2.96740354e-01,-2.25470962e-01,0.00000000e+00,0
-6.75603481e-03,-6.75603481e-03,-2.45057909e-01,-2.45057909e-01,0.00000000e+00,0
-5.24880652e-04,-6.07933407e-03,-6.79094401e-02,-3.96035632e-01,0.00000000e+00,0
5.28269093e-04,-6.08450908e-03,6.84289880e-02,-4.00730104e-01,0.00000000e+00,0
6.75681266e-03,-6.75681266e-03,2.45175026e-01,-2.45175026e-01,0.00000000e+00,0
1.18029677e-02,-6.97185595e-03,2.96740395e-01,-2.25470958e-01,0.00000000e+00,0
1.29863994e-02,-8.22170503e-03,2.51357871e-01,-3.37003655e-01,0.00000000e+00,0
2.82550291e-02,-8.59541319e-03,7.76638903e-01,-2.29814854e-01,0.00000000e+00,0
-3.18233795e-02,-3.02404376e-03,-8.55487167e-01,-8.82670636e-02,0.00000000e+00,0
-2.72354219e-02,-8.73743375e-03,-7.57457159e-01,-3.72762628e-01,0.00000000e+00,0
-1.34453165e-02,-6.61373287e-03,-3.59763533e-01,-2.52570298e-01,0.00000000e+00,0
-6.07933407e-03,-5.24880652e-04,-3.96035632e-01,-6.79094401e-02,0.00000000e+00,0
-1.05223617e-03,-1.05223617e-03,-7.34427583e-02,-7.34427583e-02,0.00000000e+00,0
8.59629882e-04,-8.59629882e-04,4.47174142e-02,-4.47174142e-02,0.00000000e+00,0
6.08450908e-03,-5.28269093e-04,4.00730104e-01,-6.84289880e-02,0.00000000e+00,0
1.34453165e-02,-6.61373290e-03,3.59763539e-01,-2.52570308e-01,0.00000000e+00,0
2.72354219e-02,-8.73743375e-03,7.57457159e-01,-3.72762628e-01,0.00000000e+00,0
3.18233795e-02,-3.02404376e-03,8.55487167e-01,-8.82670636e-02,0.00000000e+00,0
-3.18233795e-02,3.02404376e-03,-8.55487167e-01,8.82670636e-02,0.00000000e+00,0
-2.72354219e-02,8.73743375e-03,-7.57457159e-01,3.72762628e-01,0.00000000e+00,0
-1.34453165e-02,6.61373290e-03,-3.59763539e-01,2.52570308e-01,0.00000000e+00,0
-6.08450908e-03,5.28269093e-04,-4.00730104e-01,6.84289880e-02,0.00000000e+00,0
-8.59629882e-04,8.59629882e-04,-4.47174142e-02,4.47174142e-02,0.00000000e+00,0
1.05223617e-03,1.05223617e-03,7.34427583e-02,7.34427583e-02,0.00000000e+00,0
6.07933407e-03,5.24880652e-04,3.96035632e-01,6.79094401e-02,0.00000000e+00,0
1.34453165e-02,6.61373287e-03,3.59763533e-01,2.52570298e-01,0.00000000e+00,0
2.72354219e-02,8.73743375e-03,7.57457159e-01,3.72762628e-01,0.00000000e+00,0
3.18233795e-02,3.02404376e-03,8.55487167e-01,8.82670636e-02,0.00000000e+00,0
-2.82550291e-02,8.59541319e-03,-7.76638903e-01,2.29814854e-01,0.00000000e+00,0
-1.29863994e-02,8.22170503e-03,-2.51357871e-01,3.37003655e-01,0.00000000e+00,0
-1.18029677e-02,6.97185595e-03,-2.96740395e-01,2.25470958e-01,0.00000000e+00,0
-6.75681266e-03,6.75681266e-03,-2.45175026e-01,2.45175026e-01,0.00000000e+00,0
-5.28269093e-04,6.08450908e-03,-6.84289880e-02,4.00730104e-01,0.00000000e+00,0
5.24880652e-04,6.07933407e-03,6.79094401e-02,3.96035632e-01,0.00000000e+00,0
6.75603481e-03,6.75603481e-03,2.45057909e-01,2.45057909e-01,0.00000000e+00,0
1.18029675e-02,6.97185597e-03,2.96740354e-01,2.25470962e-01,0.00000000e+00,0
1.29863993e-02,8.22170500e-03,2.51357862e-01,3.37003648e-01,0.00000000e+00,0
2.82550291e-02,8.59541319e-03,7.76638903e-01,2.29814854e-01,0.00000000e+00,0
