x,y,vx,vy,pressure,type
-6.20976854e-02,-6.49858896e-02,-2.85946684e-01,-3.02232476e-01,0.00000000e+00,0
6.20976836e-02,-6.49858880e-02,2.85946678e-01,-3.02232455e-01,0.00000000e+00,0
-4.76357751e-02,-6.52339703e-02,-2.25957758e-01,-2.96864034e-01,0.00000000e+00,0
4.76357919e-02,-6.52339769e-02,2.25957865e-01,-2.96864061e-01,0.00000000e+00,0
-6.49858896e-02,-6.20976854e-02,-3.02232476e-01,-2.85946684e-01,0.00000000e+00,0
-6.52339703e-02,-4.76357751e-02,-2.96864034e-01,-2.25957758e-01,0.00000000e+00,0
-5.08741253e-02,-5.08741253e-02,-2.45104052e-01,-2.45104052e-01,0.00000000e+00,0
5.08960213e-02,-5.08960213e-02,2.45221383e-01,-2.45221383e-01,0.00000000e+00,0
6.52339769e-02,-4.76357919e-02,2.96864061e-01,-2.25957865e-01,0.00000000e+00,0
6.49858880e-02,-6.20976836e-02,3.02232455e-01,-2.85946678e-01,0.00000000e+00,0
-1.42126006e-02,-1.42126006e-02,-7.30889245e-02,-7.30889245e-02,0.00000000e+00,0
8.86329141e-03,-8.86329141e-03,4.44438534e-02,-4.44438534e-02,0.00000000e+00,0
-8.86329141e-03,8.86329141e-03,-4.44438534e-02,4.44438534e-02,0.00000000e+00,0
1.42126006e-02,1.42126006e-02,7.30889245e-02,7.30889245e-02,0.00000000e+00,0
-6.49858880e-02,6.20976836e-02,-3.02232455e-01,2.85946678e-01,0.00000000e+00,0
-6.52339769e-02,4.76357919e-02,-2.96864061e-01,2.25957865e-01,0.00000000e+00,0
-5.08960213e-02,5.08960213e-02,-2.45221383e-01,2.45221383e-01,0.00000000e+00,0
5.08741253e-02,5.08741253e-02,2.45104052e-01,2.45104052e-01,0.00000000e+00,0
6.52339703e-02,4.76357751e-02,2.96864034e-01,2.25957758e-01,0.00000000e+00,0
6.49858896e-02,6.20976854e-02,3.02232476e-01,2.85946684e-01,0.00000000e+00,0
-4.76357919e-02,6.52339769e-02,-2.25957865e-01,2.96864061e-01,0.00000000e+00,0
4.76357751e-02,6.52339703e-02,2.25957758e-01,2.96864034e-01,0.00000000e+00,0
-6.20976836e-02,6.49858880e-02,-2.85946678e-01,3.02232455e-01,0.00000000e+00,0
6.20976854e-02,6.49858896e-02,2.85946684e-01,3.02232476e-01,0.00000000e+00,0
