x,y,vx,vy,pressure,type
-5.63789085e-02,-5.89410833e-02,-2.85930288e-01,-3.02248871e-01,0.00000000e+00,0
5.63789068e-02,-5.89410822e-02,2.85930283e-01,-3.02248851e-01,0.00000000e+00,0
-4.31166199e-02,-5.92966896e-02,-2.25957758e-01,-2.96864034e-01,0.00000000e+00,0
4.31166346e-02,-5.92966957e-02,2.25957865e-01,-2.96864061e-01,0.00000000e+00,0
-5.89410833e-02,-5.63789085e-02,-3.02248871e-01,-2.85930288e-01,0.00000000e+00,0
-5.92966896e-02,-4.31166199e-02,-2.96864034e-01,-2.25957758e-01,0.00000000e+00,0
-4.59720442e-02,-4.59720442e-02,-2.45104052e-01,-2.45104052e-01,0.00000000e+00,0
4.59915936e-02,-4.59915936e-02,2.45221383e-01,-2.45221383e-01,0.00000000e+00,0
5.92966957e-02,-4.31166346e-02,2.96864061e-01,-2.25957865e-01,0.00000000e+00,0
5.89410822e-02,-5.63789068e-02,3.02248851e-01,-2.85930283e-01,0.00000000e+00,0
-1.27508221e-02,-1.27508221e-02,-7.30889245e-02,-7.30889245e-02,0.00000000e+00,0
7.97441434e-03,-7.97441434e-03,4.44438534e-02,-4.44438534e-02,0.00000000e+00,0
-7.97441434e-03,7.97441434e-03,-4.44438534e-02,4.44438534e-02,0.00000000e+00,0
1.27508221e-02,1.27508221e-02,7.30889245e-02,7.30889245e-02,0.00000000e+00,0
-5.89410822e-02,5.63789068e-02,-3.02248851e-01,2.85930283e-01,0.00000000e+00,0
-5.92966957e-02,4.31166346e-02,-2.96864061e-01,2.25957865e-01,0.00000000e+00,0
-4.59915936e-02,4.59915936e-02,-2.45221383e-01,2.45221383e-01,0.00000000e+00,0
4.59720442e-02,4.59720442e-02,2.45104052e-01,2.45104052e-01,0.00000000e+00,0
5.92966896e-02,4.31166199e-02,2.96864034e-01,2.25957758e-01,0.00000000e+00,0
5.89410833e-02,5.63789085e-02,3.02248871e-01,2.85930288e-01,0.00000000e+00,0
-4.31166346e-02,5.92966957e-02,-2.25957865e-01,2.96864061e-01,0.00000000e+00,0
4.31166199e-02,5.92966896e-02,2.25957758e-01,2.96864034e-01,0.00000000e+00,0
-5.63789068e-02,5.89410822e-02,-2.85930283e-01,3.02248851e-01,0.00000000e+00,0
5.63789085e-02,5.89410833e-02,2.85930288e-01,3.02248871e-01,0.00000000e+00,0
