x,y,z,vx,vy,vz,pressure,type
-1.02628362e-03,3.55548365e-04,-9.20314361e-04,2.90295333e-03,-1.11543991e-02,1.17688926e-02,0.00000000e+00,0
-9.20325811e-04,2.53369504e-04,-9.83088772e-04,-2.40440256e-02,-4.84641528e-03,-3.05238412e-02,0.00000000e+00,0
-8.22636440e-04,2.94570855e-04,-1.08698179e-03,9.60130923e-03,-3.93466799e-02,-3.75875705e-02,0.00000000e+00,0
-7.75198784e-04,3.43582297e-04,-1.14040963e-03,-2.22533231e-02,-7.62630302e-02,-2.44849116e-02,0.00000000e+00,0
-7.08105135e-04,1.92562050e-04,-1.11815005e-03,-9.59458147e-02,-4.59711000e-02,5.80505116e-03,0.00000000e+00,0
-6.65571952e-04,4.31461951e-04,-1.23136328e-03,2.05850505e-02,-7.87461530e-02,-3.92487208e-02,0.00000000e+00,0
-5.25529414e-04,2.44676280e-04,-1.22955033e-03,1.48303617e-02,-1.35671796e-02,-9.32003934e-03,8.48373040e+02,0
-4.78912482e-04,3.13402761e-04,-1.27439475e-03,-5.10741342e-02,-1.30498965e-02,9.70110910e-03,0.00000000e+00,0
-3.08845276e-04,1.79596165e-04,-1.26740205e-03,-8.92534034e-03,-3.65758437e-03,-2.60876165e-02,0.00000000e+00,0
-3.02529746e-04,6.59304251e-04,-1.17928858e-03,-6.53644382e-03,-1.55537521e-02,-3.19272627e-02,1.02424492e+03,0
-5.65003606e-05,5.19314013e-04,-1.30284928e-03,-1.31117942e-02,1.95190213e-02,-9.73869078e-03,8.65361760e+02,0
-1.43478838e-04,5.54482607e-04,-1.28046140e-03,-2.08379800e-02,-2.03184120e-02,-2.28258495e-02,9.25544742e+02,0
-1.90614882e-05,1.33798730e-04,-1.17857966e-03,-2.22946644e-02,2.75017783e-02,-3.33285846e-02,9.95957107e+02,0
9.80603332e-05,1.14874003e-04,-1.24081095e-03,1.26672783e-02,-6.07132390e-02,-6.71101268e-02,9.26170258e+02,0
2.01393655e-04,1.48973797e-04,-1.26643902e-03,8.72641487e-02,-1.63740527e-02,-3.99401721e-02,1.02016875e+03,0
5.10445708e-04,1.63611199e-04,-1.20231305e-03,-7.27484357e-03,-1.71702120e-02,-3.04500438e-02,0.00000000e+00,0
4.18083929e-04,4.20505768e-04,-1.21118392e-03,3.69486054e-02,-4.88785368e-02,-3.92099503e-02,1.09650685e+03,0
5.89150840e-04,1.86528814e-04,-1.18065364e-03,1.43931046e-02,2.42292129e-03,-5.87982094e-02,9.43490753e+02,0
6.46941840e-04,2.40485550e-04,-1.01940923e-03,2.64605032e-02,7.06357076e-04,-2.17483097e-02,1.17736940e+03,0
8.37192223e-04,3.76012610e-04,-9.77152131e-04,3.07062036e-02,7.04162888e-02,-1.21203515e-02,1.19716503e+03,0
9.22229141e-04,1.43901974e-04,-7.62480448e-04,5.68832868e-03,-2.95299612e-02,7.57793771e-03,1.16828942e+03,0
-9.63310864e-04,3.39857915e-04,-9.82035101e-04,-3.30532859e-02,-1.79592617e-02,-1.83649253e-02,0.00000000e+00,0
-8.97499470e-04,3.14349138e-04,-1.03303687e-03,-2.09883836e-02,-1.78545516e-02,-5.64688299e-02,0.00000000e+00,0
-8.59100019e-04,3.67368003e-04,-1.08266069e-03,-7.09758253e-03,-3.91120865e-02,-5.08736648e-02,0.00000000e+00,0
-7.14233756e-04,3.74094706e-04,-1.18936306e-03,-1.45852442e-02,-7.45391058e-02,-3.56090997e-02,0.00000000e+00,0
-7.16855070e-04,5.87075862e-04,-1.21448749e-03,-4.47697450e-02,2.13693163e-03,-2.68280327e-02,0.00000000e+00,0
-7.50152888e-04,4.46994473e-04,-1.18223381e-03,-4.90989792e-02,-4.96042573e-02,-5.06866576e-02,0.00000000e+00,0
-6.06569819e-04,4.77356744e-04,-1.27172762e-03,2.19281599e-02,-1.15088553e-01,-1.05401626e-02,0.00000000e+00,0
