x,y,z,vx,vy,vz,pressure,type
-1.13695330e-03,3.25029271e-04,-8.07959370e-04,1.85131366e-02,3.39828044e-02,-2.35901630e-02,0.00000000e+00,0
-1.04274618e-03,1.50177663e-04,-8.19284652e-04,-1.38920677e-02,-4.52202883e-02,-2.33990264e-02,9.70379347e+02,0
-9.52324593e-04,2.83628653e-04,-1.01837794e-03,-2.53455052e-02,2.17468001e-02,2.35094409e-03,1.14933009e+03,0
-8.98580516e-04,3.32773776e-04,-1.08185248e-03,-2.03203425e-02,-7.43399011e-03,5.26066945e-03,1.23927449e+03,0
-8.43847463e-04,1.80312489e-04,-1.06879156e-03,1.73239878e-02,-1.26342798e-02,-6.04812670e-04,0.00000000e+00,0
-8.43343083e-04,3.78863362e-04,-1.13346343e-03,-1.28315971e-02,6.77580527e-03,-6.09884447e-02,1.04033301e+03,0
-6.23403967e-04,2.36680600e-04,-1.22464612e-03,4.08179592e-02,4.15698971e-02,4.07199349e-02,0.00000000e+00,0
-4.85864877e-04,2.28956502e-04,-1.28490319e-03,2.58473420e-02,1.84507976e-03,-7.48966414e-04,0.00000000e+00,0
-4.51120157e-04,3.19270377e-04,-1.22214508e-03,-2.23495304e-02,2.93186800e-02,-2.53934762e-02,7.38149415e+02,0
-4.10250297e-04,8.11230432e-04,-1.12490107e-03,-2.07213784e-03,-4.36808565e-03,-1.40150384e-02,1.00878470e+03,0
-2.18725927e-04,8.85241359e-04,-1.15884567e-03,9.80456218e-03,-1.48078365e-02,-8.45918007e-03,1.11996672e+03,0
-3.30795973e-04,8.55694648e-04,-1.22293230e-03,-7.63633917e-03,5.03623346e-03,9.21739092e-03,9.15896447e+02,0
-1.12009985e-04,6.81129152e-04,-1.14220392e-03,1.59344515e-02,-2.31269794e-02,1.05040036e-02,1.17890421e+03,0
-5.46034590e-05,1.85575084e-04,-1.37273312e-03,-2.16886684e-02,-2.15951057e-04,-7.97029830e-03,0.00000000e+00,0
2.14502931e-05,2.12078669e-04,-1.38228921e-03,-6.40528408e-03,9.08278851e-04,-1.11324998e-02,0.00000000e+00,0
5.35761957e-04,1.52449440e-04,-1.23813147e-03,2.47489422e-02,-1.80372401e-02,9.51923640e-03,8.02236040e+02,0
2.23052321e-04,6.97057932e-04,-8.51409418e-04,4.54774431e-03,-1.05428822e-02,2.60712162e-02,1.91163154e+03,0
5.19372531e-04,2.19443762e-04,-1.28287940e-03,-3.55410158e-02,-1.20724593e-02,-1.57849789e-02,7.59862453e+02,0
5.65242448e-04,7.38078382e-04,-1.08830974e-03,-3.53095107e-02,8.06342955e-03,-6.93194440e-03,1.25700769e+03,0
7.62083586e-04,8.29621884e-04,-9.15516097e-04,2.39978642e-03,1.19930001e-02,-1.02832298e-02,9.11027517e+02,0
1.08526876e-03,5.54578624e-04,-7.81442764e-04,3.47252759e-02,2.92828367e-02,-6.97373456e-03,7.77124329e+02,0
-1.09454357e-03,2.18042850e-04,-8.10548985e-04,1.26643004e-02,2.15922127e-02,-6.79696712e-02,1.08868197e+03,0
-1.03902337e-03,2.19646344e-04,-8.90714406e-04,-3.04144312e-02,3.48088329e-02,5.33536226e-03,0.00000000e+00,0
-1.00336041e-03,3.44843932e-04,-9.86254483e-04,2.14552562e-02,-1.94989149e-02,2.50301423e-02,0.00000000e+00,0
-9.02396518e-04,4.24350543e-04,-1.09401043e-03,-1.02643742e-02,5.32736270e-03,-2.46165774e-02,1.21789963e+03,0
-8.57101007e-04,5.58237927e-04,-1.13345447e-03,2.46950468e-02,-1.58568579e-02,7.22332669e-03,0.00000000e+00,0
-9.57306886e-04,4.72940758e-04,-1.04858451e-03,-1.15669438e-02,1.01705933e-04,-2.18137762e-02,1.23330955e+03,0
-7.83812313e-04,4.18483270e-04,-1.17754572e-03,2.21196682e-02,-1.17545290e-02,1.71312129e-02,0.00000000e+00,0
-5.73051778e-04,3.65426814e-04,-1.29000325e-03,-8.67511615e-05,2.35319060e-03,2.77340996e-02,0.00000000e+00,0
-3.65150343e-04,1.85991063e-04,-1.30304714e-03,9.83376976e-03,1.42121738e-02,1.80539650e-02,0.00000000e+00,0
-3.60449490e-04,1.16741846e-04,-1.23989055e-03,4.72082852e-02,1.78776187e-02,3.21615275e-02,5.25810365e+02,0
-1.13788039e-04,2.43200616e-04,-1.39630081e-03,-2.51412101e-02,2.22521672e-03,3.28397185e-03,5.61753460e+02,0
1.14477593e-04,1.82784331e-04,-1.35322013e-03,6.84279670e-03,5.54117862e-03,7.79403474e-04,0.00000000e+00,0
1.72174042e-04,3.88753652e-04,-1.42567087e-03,-1.27695809e-02,7.01310346e-03,5.73462651e-03,0.00000000e+00,0
2.37477025e-04,3.40060182e-04,-1.40817739e-03,2.65189564e-02,1.18334810e-02,-2.91025655e-03,0.00000000e+00,0
2.64151179e-04,2.69106690e-04,-1.37681801e-03,3.84111427e-02,-2.08110431e-02,-1.06968777e-02,0.00000000e+00,0
4.53096567e-04,1.35129049e-04,-1.25610647e-03,2.38800748e-02,5.64700276e-02,-3.75637661e-02,0.00000000e+00,0
4.20141713e-04,2.73097023e-04,-1.33936387e-03,-1.66292847e-02,2.66121717e-02,-1.00058825e-02,0.00000000e+00,0
4.27501343e-04,7.05696201e-04,-1.28283101e-03,-3.36444841e-02,9.80991984e-03,-8.68664864e-03,9.45852359e+02,0
4.43999293e-04,2.02512689e-04,-1.30017605e-03,-1.38013285e-02,-7.61873129e-03,-1.96774747e-02,0.00000000e+00,0
5.94965400e-04,2.19591593e-04,-1.25363077e-03,-3.51507460e-02,-1.15725320e-02,-1.25819697e-02,1.04010460e+03,0
8.49215718e-04,1.36335894e-04,-1.05541319e-03,2.31040174e-02,-4.73870332e-02,-1.75442367e-02,1.04519074e+03,0
-1.08994402e-03,2.79316249e-04,-8.57543788e-04,-3.94569125e-03,4.06146768e-02,-2.70310599e-02,0.00000000e+00,0
-1.05441786e-03,3.94899348e-04,-9.36892132e-04,-5.81991143e-03,7.48264677e-03,2.70567133e-03,0.00000000e+00,0
-1.05871016e-03,5.82786203e-04,-9.44937754e-04,-3.67316629e-02,1.19438086e-02,3.56364895e-02,1.01157768e+03,0
-8.27660275e-04,2.97760232e-04,-1.12616747e-03,2.46540482e-03,1.05346987e-02,-2.90601701e-02,1.07256364e+03,0
-9.53315668e-04,3.76087633e-04,-1.04254901e-03,-7.85825720e-03,4.39733325e-03,5.75454092e-03,0.00000000e+00,0
-8.46469136e-04,4.72964127e-04,-1.14071219e-03,1.48937356e-02,-1.62262762e-02,-1.18004635e-02,0.00000000e+00,0
-5.69332485e-04,2.75564867e-04,-1.26665055e-03,1.41873146e-02,2.20335853e-03,4.04893953e-02,0.00000000e+00,0
-6.91041239e-04,2.93783225e-04,-1.20932189e-03,5.27419893e-03,-6.85321498e-03,1.93584109e-02,0.00000000e+00,0
-4.41895475e-04,3.36689309e-04,-1.34171255e-03,-1.43221439e-03,1.44786492e-02,2.28797597e-02,0.00000000e+00,0
-3.21748813e-04,2.39100378e-04,-1.34980700e-03,-1.66419882e-02,2.73589817e-02,1.60818994e-02,7.15224567e+02,0
-1.46052421e-04,3.95995647e-04,-1.43146909e-03,1.44852730e-02,-2.75471940e-02,2.15217961e-02,0.00000000e+00,0
-4.07813111e-05,2.67727397e-04,-1.40619936e-03,-3.50356994e-02,-1.62538504e-02,4.58874100e-03,0.00000000e+00,0
1.26060647e-04,4.56103771e-04,-1.44160191e-03,-2.46461054e-02,1.80965596e-02,-4.48867030e-03,0.00000000e+00,0
3.20069136e-04,3.50723674e-04,-1.39446303e-03,4.98136150e-02,-4.61109259e-02,2.25227125e-02,0.00000000e+00,0
2.78152537e-04,2.00346097e-04,-1.34011134e-03,-1.15751831e-02,5.82456148e-03,2.15133292e-03,0.00000000e+00,0
4.23803013e-04,4.30022292e-04,-1.38104402e-03,8.34812845e-03,-2.41824298e-03,3.97310196e-02,0.00000000e+00,0
4.79560877e-04,3.64568524e-04,-1.34693599e-03,-7.28148159e-03,1.74533957e-02,-1.30396405e-04,6.80095025e+02,0
4.00371950e-04,3.47367968e-04,-1.37059991e-03,9.48617143e-03,-4.08460738e-03,2.39596153e-02,0.00000000e+00,0
6.49818096e-04,2.80960258e-04,-1.25319409e-03,-5.45889439e-03,6.63710494e-03,-4.36734807e-02,1.01697113e+03,0
7.46274049e-04,1.82677340e-04,-1.15400107e-03,-8.86061020e-03,-1.74069663e-03,-2.84096772e-02,1.06908035e+03,0
7.75635293e-04,1.25326537e-04,-1.09579614e-03,-2.31298381e-03,8.43808922e-04,-9.47932312e-03,1.02891178e+03,0
-1.16580468e-03,3.99950536e-04,-7.86706471e-04,1.83193147e-02,3.26517461e-02,-2.29256507e-03,1.01767679e+03,0
-1.09134740e-03,4.57032782e-04,-9.01888174e-04,-6.70546458e-03,-7.62945546e-03,1.33571702e-02,0.00000000e+00,0
-1.04523525e-03,4.99739853e-04,-9.56897359e-04,-2.14458662e-02,-4.20978086e-03,1.55232792e-02,9.67079178e+02,0
-9.09220989e-04,5.18059878e-04,-1.09146776e-03,-1.45434366e-03,9.87923948e-03,-3.27679808e-02,1.23297407e+03,0
-7.83942051e-04,5.09699511e-04,-1.18146790e-03,-2.95868617e-02,-1.19633941e-02,1.23044363e-02,1.06575382e+03,0
-7.08159458e-04,3.78314359e-04,-1.21845928e-03,-1.22363827e-02,-2.14940373e-02,1.49188255e-02,0.00000000e+00,0
-6.35253989e-04,3.28699933e-04,-1.25105009e-03,3.05498750e-02,-2.40854842e-02,7.53484223e-03,0.00000000e+00,0
-3.66926503e-04,3.02106351e-04,-1.35936108e-03,-1.15249412e-02,3.34560388e-02,1.34464307e-02,7.69973958e+02,0
-3.00643363e-04,3.39962657e-04,-1.39136370e-03,2.83554404e-03,3.37599307e-02,-6.90807980e-03,7.47330836e+02,0
-2.88962521e-04,1.36263191e-04,-1.29771408e-03,1.65650261e-02,3.28878885e-02,4.31623348e-03,5.65753279e+02,0
-6.40856866e-05,4.27714695e-04,-1.43981747e-03,-1.01228021e-02,-4.62780111e-03,8.04821789e-03,6.22684484e+02,0
-1.33583909e-04,1.65319852e-04,-1.35795442e-03,-4.66834956e-04,4.85392620e-02,6.04799742e-03,0.00000000e+00,0
-1.33286056e-05,3.67698226e-04,-1.43123125e-03,-1.75235573e-02,1.66644427e-02,3.67234987e-02,6.56804019e+02,0
3.24604717e-05,3.00825936e-04,-1.41438634e-03,-5.10088772e-02,4.51273377e-03,8.01917155e-04,0.00000000e+00,0
2.61132007e-04,4.18092420e-04,-1.42099402e-03,2.64345670e-02,6.79657610e-03,2.07091002e-03,0.00000000e+00,0
3.43726898e-04,2.76746094e-04,-1.36290187e-03,-9.90504301e-03,-3.35761319e-02,1.91599419e-02,0.00000000e+00,0
4.53162620e-04,5.17782972e-04,-1.38306995e-03,-6.76406552e-03,-9.77936848e-03,6.41049409e-03,0.00000000e+00,0
7.14358255e-04,3.32188137e-04,-1.23833487e-03,2.83456176e-02,8.13827113e-03,2.02283890e-02,0.00000000e+00,0
7.34796339e-04,2.60604570e-04,-1.20482805e-03,3.71597573e-02,7.23186832e-02,-9.12731420e-03,0.00000000e+00,0
7.97783324e-04,2.47920111e-04,-1.15767319e-03,4.27590757e-03,2.67856554e-02,-3.09108876e-02,1.07302102e+03,0
