x,y,z,vx,vy,vz,pressure,type
-1.08671235e-03,3.63224194e-04,-9.27740182e-04,1.01662940e-02,3.94648741e-02,3.06199840e-02,0.00000000e+00,0
-1.00625880e-03,2.32360053e-04,-9.59052114e-04,2.15685877e-02,1.88427510e-02,2.84304798e-02,0.00000000e+00,0
-8.88961790e-04,2.58493643e-04,-1.07953881e-03,2.70418739e-02,2.12345474e-02,2.21481503e-02,0.00000000e+00,0
-8.59577273e-04,3.21381631e-04,-1.12387957e-03,2.68458306e-02,1.71040298e-02,4.47861428e-02,0.00000000e+00,0
-7.74751197e-04,1.72836895e-04,-1.11041481e-03,1.00175202e-02,5.09597281e-02,2.11281699e-02,0.00000000e+00,0
-7.47495502e-04,3.68887597e-04,-1.20524107e-03,-2.31626448e-02,-2.10413668e-02,4.50490456e-02,7.44110065e+02,0
-5.93606456e-04,1.69175663e-04,-1.20776071e-03,-2.11457768e-02,-3.89783676e-02,1.71410041e-02,5.69734576e+02,0
-4.85064327e-04,2.54319508e-04,-1.29405883e-03,7.62244610e-03,2.99993034e-02,6.80318657e-02,0.00000000e+00,0
-3.51774130e-04,1.41830087e-04,-1.27379698e-03,1.73982899e-03,2.53905078e-02,5.95585475e-03,0.00000000e+00,0
-3.41181082e-04,7.74277233e-04,-1.13074922e-03,-1.11876404e-02,3.50865995e-02,-2.75023901e-03,1.11178351e+03,0
-1.06145994e-04,6.97332432e-04,-1.32028494e-03,-5.96006272e-03,-4.53459482e-03,-1.04265703e-02,8.32262832e+02,0
-2.16750157e-04,6.70127903e-04,-1.30548552e-03,2.62820674e-02,2.35553729e-02,-2.60163695e-03,9.66562157e+02,0
-1.14140474e-04,4.14344347e-04,-1.30926450e-03,-1.49767089e-03,2.09910607e-02,4.55765462e-02,1.10983713e+03,0
6.12971594e-05,1.70285980e-04,-1.33330556e-03,9.02911059e-03,5.68897135e-03,-1.39958656e-02,8.36197598e+02,0
1.01885378e-04,1.19614305e-04,-1.25763674e-03,-1.30609401e-02,3.18852160e-03,-4.98041510e-04,7.28356119e+02,0
5.43987394e-04,1.38728618e-04,-1.20941079e-03,9.14355029e-03,-3.02533659e-02,1.50560199e-02,7.72044150e+02,0
3.75790422e-04,6.02444102e-04,-1.09382761e-03,-2.45262837e-02,1.41271109e-02,1.05344841e-02,1.26379991e+03,0
6.19122548e-04,1.20055795e-04,-1.15922226e-03,-3.58672269e-03,-8.50128179e-03,-2.47011179e-02,8.58786328e+02,0
7.18568624e-04,4.14383391e-04,-1.09292997e-03,-1.50213237e-02,8.62506054e-03,2.65089507e-02,1.38994653e+03,0
8.69209451e-04,5.75754758e-04,-8.87232933e-04,-3.31331499e-02,8.80001000e-05,-2.12436141e-03,1.23341769e+03,0
1.02815420e-03,3.50629362e-04,-8.17150332e-04,4.35813594e-03,8.57793640e-03,3.03006571e-03,1.42033751e+03,0
-1.04160880e-03,3.03117630e-04,-9.53524550e-04,1.75099106e-02,1.37340164e-02,4.51133030e-02,6.10088633e+02,0
-9.67252365e-04,2.78372861e-04,-1.01773613e-03,6.64522353e-04,3.31995769e-02,2.36893131e-02,5.90871899e+02,0
-9.36785912e-04,3.31836020e-04,-1.06933224e-03,2.49296156e-02,-1.67150393e-02,7.61984251e-03,0.00000000e+00,0
-8.19624370e-04,3.87300915e-04,-1.16514517e-03,5.95145346e-03,2.20615697e-03,6.50809931e-02,0.00000000e+00,0
-7.64844903e-04,5.48702369e-04,-1.21899537e-03,-1.08880820e-02,-4.02349805e-03,2.02555097e-02,0.00000000e+00,0
-8.60153732e-04,4.59932603e-04,-1.15054776e-03,-3.35925377e-02,-5.55939518e-03,4.17624707e-02,7.83068962e+02,0
-6.97982241e-04,4.27753274e-04,-1.24233818e-03,-4.31782861e-03,3.03354657e-02,1.03940049e-02,6.96007332e+02,0
-4.85084439e-04,3.46295508e-04,-1.32349983e-03,2.87683903e-02,-4.07695899e-03,6.88491029e-02,0.00000000e+00,0
-2.99787988e-04,1.85031754e-04,-1.31288360e-03,2.70325534e-02,-3.04964710e-02,3.40917368e-02,0.00000000e+00,0
-2.31421548e-04,1.37167531e-04,-1.29174240e-03,3.81255162e-02,2.81184426e-02,5.29013737e-02,0.00000000e+00,0
4.89288588e-05,2.48911649e-04,-1.37971668e-03,2.33256220e-02,8.89922928e-03,3.12626280e-03,9.88053144e+02,0
1.48523409e-04,1.67420304e-04,-1.32337030e-03,4.44194325e-03,4.29815850e-03,1.89442898e-02,0.00000000e+00,0
2.79920280e-04,2.41613362e-04,-1.34029387e-03,3.38284708e-03,5.96875254e-02,2.34372856e-02,0.00000000e+00,0
3.37409653e-04,2.99806882e-04,-1.34918029e-03,1.21981044e-02,4.10318017e-02,1.71395971e-02,0.00000000e+00,0
3.53283824e-04,2.10052569e-04,-1.31396304e-03,-5.14293978e-03,1.13614379e-02,2.65019214e-02,0.00000000e+00,0
4.57123241e-04,1.17074047e-04,-1.22359177e-03,-6.89653727e-03,4.38523057e-02,-3.14690058e-02,0.00000000e+00,0
5.02127218e-04,1.93664151e-04,-1.25411372e-03,-5.49811926e-02,9.37144284e-03,-2.24778857e-02,6.69600180e+02,0
5.53365861e-04,3.23729385e-04,-1.16718692e-03,3.00769841e-02,4.60116507e-02,-5.30487799e-02,1.21310778e+03,0
6.01558451e-04,1.90802359e-04,-1.21254255e-03,-1.79177694e-03,1.12124015e-02,-2.60536879e-02,9.91267253e+02,0
7.59634583e-04,2.11710337e-04,-1.13817482e-03,-2.64101783e-02,-4.78624583e-02,-1.86396178e-02,1.21069445e+03,0
9.07126914e-04,1.20620154e-04,-9.63763920e-04,2.25561225e-02,8.06966493e-03,-2.99048764e-02,0.00000000e+00,0
