x,y,z,vx,vy,vz,pressure,type
-1.14595328e-03,3.28013744e-04,-8.22601445e-04,1.77360589e-02,-2.40190669e-02,-4.07839616e-02,1.34218742e+03,0
-1.05524624e-03,1.70761441e-04,-8.35083912e-04,-3.08203192e-03,-3.53645924e-02,4.82899560e-02,9.08834336e+02,0
-9.39497736e-04,3.04016872e-04,-1.03875919e-03,2.13219008e-02,3.48261663e-03,-1.12461182e-02,0.00000000e+00,0
-8.86811057e-04,3.48901064e-04,-1.09892070e-03,3.83254886e-03,1.05574894e-02,-2.92557735e-02,6.82261147e+02,0
-8.60623141e-04,2.04414339e-04,-1.06149729e-03,-1.94079501e-02,1.68598530e-02,1.27837539e-02,0.00000000e+00,0
-8.30213159e-04,3.77047257e-04,-1.14935691e-03,3.11790935e-02,2.15659869e-02,2.96193701e-02,0.00000000e+00,0
-6.43579275e-04,2.24809753e-04,-1.21038147e-03,5.86078547e-02,-6.68528663e-04,-2.91429294e-02,5.11317969e+02,0
-5.08002728e-04,2.31478004e-04,-1.28336253e-03,-3.80662662e-02,-1.74151653e-02,1.83681449e-02,0.00000000e+00,0
-4.31376833e-04,2.39204103e-04,-1.20658370e-03,8.03529787e-03,2.60747089e-02,2.12738092e-02,3.50195179e+02,0
-3.98813987e-04,8.05388413e-04,-1.13295471e-03,-2.40679319e-02,-1.31058308e-02,2.71245765e-02,1.28608919e+03,0
-2.08088226e-04,8.92681784e-04,-1.21891976e-03,-3.32022993e-03,3.59522945e-03,2.14751649e-02,1.37749235e+03,0
-2.84311977e-04,8.24558168e-04,-1.25548431e-03,-1.05827439e-02,-5.67875315e-03,-2.44027032e-03,1.19365271e+03,0
-9.55455199e-05,6.66730019e-04,-1.16248991e-03,-1.22552003e-02,-3.08572774e-02,1.63992856e-02,1.33995543e+03,0
-7.54855958e-05,1.78059558e-04,-1.35181977e-03,-1.19421666e-02,3.64319067e-02,-4.46715772e-02,0.00000000e+00,0
7.74027611e-06,1.92979160e-04,-1.36069604e-03,-1.59339561e-02,3.70698133e-02,-3.35059173e-02,0.00000000e+00,0
5.47704493e-04,1.33233522e-04,-1.22199008e-03,-3.39794388e-02,2.66319794e-02,-2.47313859e-02,6.61055215e+02,0
2.19881917e-04,6.91015346e-04,-8.62841364e-04,8.03513759e-03,5.66741366e-03,-3.80559875e-02,2.06372781e+03,0
5.08882704e-04,1.96630927e-04,-1.27649338e-03,-2.35816246e-02,1.83441357e-02,-1.71174876e-02,0.00000000e+00,0
6.23984000e-04,6.89382604e-04,-1.06900226e-03,-2.16720699e-02,9.77944584e-03,8.40451249e-04,1.16686129e+03,0
7.78726253e-04,7.94522306e-04,-9.17351055e-04,-7.42098033e-03,2.20082486e-02,3.92246615e-03,8.38081515e+02,0
1.09674407e-03,5.22098708e-04,-7.68540248e-04,-5.99367158e-04,-2.02433403e-02,2.00512335e-02,7.34441830e+02,0
-1.09193852e-03,2.43428273e-04,-8.43584791e-04,6.82109090e-03,-1.05745503e-02,2.12287923e-03,1.16785814e+03,0
-1.02633275e-03,2.10125403e-04,-9.05264941e-04,-2.43434553e-02,2.06406368e-03,5.26674827e-02,0.00000000e+00,0
-9.98162922e-04,3.42114649e-04,-9.97366291e-04,-8.53249798e-03,-9.43321316e-03,-1.84678651e-02,9.10783109e+02,0
-8.97946506e-04,4.34905667e-04,-1.10303216e-03,5.00586189e-02,1.42490679e-02,2.80005468e-03,7.26368113e+02,0
-8.48033229e-04,5.45745300e-04,-1.15553560e-03,-9.82165785e-03,-1.71292225e-02,2.69613152e-02,0.00000000e+00,0
-9.62306524e-04,4.80308649e-04,-1.05027250e-03,2.15961321e-02,-4.80808970e-05,5.82701956e-03,0.00000000e+00,0
-7.71432916e-04,4.18078955e-04,-1.20047057e-03,-1.53118142e-02,6.00913929e-02,2.09325486e-02,0.00000000e+00,0
-5.73757926e-04,3.61904732e-04,-1.29952413e-03,6.59520606e-03,-1.81537881e-02,7.01175209e-02,0.00000000e+00,0
-3.84341427e-04,1.94892779e-04,-1.31058240e-03,3.34430078e-02,-2.98355923e-02,-1.82068091e-02,0.00000000e+00,0
-3.88488976e-04,1.24307433e-04,-1.26455958e-03,-3.77544106e-03,-7.46721635e-03,2.92389979e-02,0.00000000e+00,0
-9.83567552e-05,2.43276880e-04,-1.37861501e-03,4.26896292e-03,2.09462385e-02,1.73303690e-03,5.72874784e+02,0
1.26588415e-04,1.59109020e-04,-1.33853068e-03,-1.61583191e-02,-1.30007425e-03,5.22001371e-03,0.00000000e+00,0
1.79551227e-04,3.62876529e-04,-1.40938248e-03,-1.00505698e-02,1.04329156e-03,3.71066974e-02,0.00000000e+00,0
2.24804054e-04,2.95800863e-04,-1.38614312e-03,-2.09254139e-02,-7.50877334e-03,1.92605364e-02,7.84937870e+02,0
2.61906786e-04,2.30199572e-04,-1.35955542e-03,-6.99230340e-03,5.03331953e-02,2.71401193e-02,0.00000000e+00,0
4.57412042e-04,1.30288124e-04,-1.25362515e-03,-1.47884143e-02,1.94417913e-02,-3.58005420e-02,6.30447494e+02,0
4.32576232e-04,2.63253463e-04,-1.33035715e-03,1.88190566e-03,2.56720028e-02,4.42960735e-02,0.00000000e+00,0
4.90867624e-04,6.59347499e-04,-1.23985050e-03,2.30110625e-02,-3.48299502e-03,-1.54230918e-02,1.27210068e+03,0
4.26615137e-04,1.91572426e-04,-1.30082374e-03,-5.51576099e-03,5.37160260e-02,7.46641595e-03,0.00000000e+00,0
5.91535058e-04,2.06990600e-04,-1.24672646e-03,-5.42138974e-02,2.83609205e-02,-1.76873804e-02,0.00000000e+00,0
8.45764572e-04,1.29837904e-04,-1.03958913e-03,-1.93596913e-03,1.02101175e-02,-3.69952437e-02,6.93717939e+02,0
-1.10216720e-03,3.23706679e-04,-8.81550826e-04,4.42384675e-02,-8.71565629e-03,8.62338748e-03,0.00000000e+00,0
-1.05400358e-03,3.66683362e-04,-9.47204368e-04,-2.38512412e-03,3.72015746e-02,1.02210120e-03,1.14738292e+03,0
-1.05486173e-03,5.99621619e-04,-9.70721106e-04,3.06425466e-02,5.99002412e-03,-3.31243908e-03,7.41883712e+02,0
-8.09321704e-04,2.90935870e-04,-1.13733165e-03,8.27441275e-03,-1.20839370e-02,-1.05764490e-02,7.22264911e+02,0
-9.49346926e-04,3.93236923e-04,-1.05205154e-03,9.26038860e-03,2.37760430e-02,-8.13755688e-03,7.46570017e+02,0
-8.39436815e-04,4.62853019e-04,-1.15544944e-03,4.03357600e-02,8.24959888e-04,2.46172260e-02,0.00000000e+00,0
-5.82201239e-04,2.62919996e-04,-1.26070082e-03,2.98423529e-02,6.70380043e-02,3.90666149e-02,0.00000000e+00,0
-6.94532722e-04,2.87043338e-04,-1.21157060e-03,-1.81865207e-02,-2.84913903e-02,3.93590362e-02,0.00000000e+00,0
-4.51103648e-04,3.45906042e-04,-1.34337543e-03,-4.67457295e-03,-4.08214830e-02,-1.41319435e-02,0.00000000e+00,0
-3.24282155e-04,2.34279130e-04,-1.34350512e-03,3.58673982e-02,-1.37614921e-02,5.44581590e-02,0.00000000e+00,0
