x,y,z,vx,vy,vz,pressure,type
-7.09208207e-04,6.66828193e-04,-6.59385719e-04,7.87391680e-02,-6.77733728e-02,1.60011701e-02,0.00000000e+00,0
-6.60459836e-04,6.91864377e-04,-7.34301383e-04,2.55907346e-02,-9.90342461e-02,7.95844963e-03,1.06262054e+03,0
-5.90707703e-04,6.40883051e-04,-7.40347410e-04,1.50771504e-03,-4.21010714e-02,2.27462722e-02,0.00000000e+00,0
-5.17940845e-04,6.22298662e-04,-7.72188056e-04,3.67785937e-02,-3.97542128e-02,7.76062535e-02,0.00000000e+00,0
-4.42879577e-04,6.04120049e-04,-7.98265102e-04,6.24285791e-03,-1.99210258e-02,7.00329346e-02,0.00000000e+00,0
-3.62397572e-04,5.77983383e-04,-8.13608850e-04,2.24360290e-02,-6.63136762e-02,4.85339934e-02,8.67120796e+02,0
-2.86255393e-04,5.90977526e-04,-8.50617944e-04,1.15343694e-03,-6.25745444e-02,-1.19362455e-03,9.22807841e+02,0
-1.94078630e-04,5.64681279e-04,-8.46585579e-04,1.92558477e-02,-5.38344267e-02,-1.44666050e-02,8.83921357e+02,0
-1.08545038e-04,5.41978403e-04,-8.33064144e-04,-1.60530378e-02,-5.84955927e-02,3.40855285e-02,0.00000000e+00,0
-2.86304097e-05,5.22146926e-04,-8.13623643e-04,9.30659670e-04,-4.08949529e-02,1.61115564e-02,0.00000000e+00,0
2.37552188e-05,5.74535044e-04,-8.64133204e-04,-2.55905920e-02,-5.03364364e-02,1.32013619e-02,0.00000000e+00,0
4.98420186e-05,4.95550093e-04,-7.83013865e-04,-2.64480067e-02,-7.46795064e-02,2.22998109e-02,0.00000000e+00,0
9.92283547e-05,5.40767631e-04,-8.28810864e-04,-4.92727006e-02,-1.25311174e-01,1.66596676e-02,0.00000000e+00,0
1.87800664e-04,5.26276114e-04,-7.98807693e-04,-3.35335383e-02,-9.94039578e-02,3.21736657e-02,0.00000000e+00,0
2.46086685e-04,5.70611931e-04,-8.38624591e-04,-3.41621859e-02,-6.42462186e-02,-4.71888231e-03,0.00000000e+00,0
