x,y,z,vx,vy,vz,pressure,type
-1.09017077e-03,3.62478013e-04,-9.54124655e-04,8.02852221e-03,-4.94801766e-03,2.11997210e-02,0.00000000e+00,0
-1.01267103e-03,2.20648353e-04,-9.83462365e-04,-3.82946972e-02,2.79091847e-02,2.01528488e-03,1.09926181e+03,0
-9.02571424e-04,2.34776049e-04,-1.08736483e-03,1.57372399e-02,-1.90487253e-02,2.18129155e-03,0.00000000e+00,0
-8.60856723e-04,2.90665438e-04,-1.14080803e-03,-3.43523821e-02,4.06348266e-03,-3.15213912e-02,1.11086205e+03,0
-7.89110630e-04,1.45991026e-04,-1.11980201e-03,3.10586389e-03,3.38428441e-02,-2.03756671e-02,0.00000000e+00,0
-7.46253217e-04,3.51661459e-04,-1.23953808e-03,-1.12141381e-02,4.74050683e-02,-5.22900749e-02,1.07861234e+03,0
-5.98190343e-04,1.77712055e-04,-1.24842863e-03,4.07985451e-03,-2.92139348e-02,-3.30584962e-03,1.01033599e+03,0
-4.84984828e-04,2.49950967e-04,-1.33335476e-03,-8.19702019e-03,5.84490984e-02,-2.09526967e-02,9.90895993e+02,0
-3.48603151e-04,1.39620628e-04,-1.31627884e-03,-1.26034619e-02,-2.71250739e-02,3.61735368e-02,0.00000000e+00,0
-3.48072886e-04,7.43986114e-04,-1.15086609e-03,2.01591332e-02,1.75964528e-02,2.60708237e-03,1.32926892e+03,0
-1.34716517e-04,7.19927825e-04,-1.32539937e-03,3.65148333e-03,5.57631107e-03,3.12781833e-03,6.05142359e+02,0
-2.23685660e-04,6.35419369e-04,-1.30702848e-03,2.18570364e-02,-8.65782151e-03,-5.14697857e-03,6.32576116e+02,0
-7.58731562e-05,3.91791645e-04,-1.32891308e-03,-2.86626598e-02,6.81236944e-02,2.80930174e-02,1.95390159e+02,0
6.65044365e-05,1.63310570e-04,-1.34785687e-03,3.33295866e-02,-3.62336882e-02,7.32729320e-03,0.00000000e+00,0
1.32772873e-04,1.19870402e-04,-1.29004184e-03,-2.71005217e-02,-1.49729557e-02,1.58559671e-02,0.00000000e+00,0
5.46749334e-04,1.46358507e-04,-1.23589628e-03,-3.08020622e-02,-3.69547352e-02,2.94678446e-02,1.20794815e+03,0
3.93726117e-04,5.38065456e-04,-1.10250163e-03,-1.96253032e-02,3.16865534e-02,4.59291744e-02,1.59252693e+03,0
6.15601675e-04,1.30066450e-04,-1.18910210e-03,-2.95164828e-02,-5.09501047e-02,-2.93752383e-03,1.06439711e+03,0
7.32410997e-04,3.47001757e-04,-1.09850075e-03,-1.66630057e-02,2.34537404e-02,-2.90000145e-02,1.45805968e+03,0
8.86254501e-04,5.44423133e-04,-9.12268110e-04,2.18883018e-02,3.13010377e-02,1.53415484e-02,1.34018389e+03,0
1.03443790e-03,3.35692894e-04,-8.62831607e-04,-1.33931844e-02,-8.89542748e-03,-4.91129876e-03,1.18549861e+03,0
