x,y,z,vx,vy,vz,pressure,type
-7.12864667e-04,9.67417233e-04,-7.12864667e-04,6.83367892e-02,4.87167892e-02,6.83367892e-02,0.00000000e+00,0
-6.46214292e-04,9.34473475e-04,-7.45808425e-04,2.18210717e-03,7.90660213e-02,9.86860213e-02,0.00000000e+00,0
-5.91443304e-04,9.14976890e-04,-7.65305010e-04,-3.64163807e-02,1.33545158e-01,1.53165157e-01,1.83559032e+03,0
-5.27596795e-04,8.99328825e-04,-7.80953075e-04,1.15779659e-02,4.59331073e-02,6.55531074e-02,1.57613744e+03,0
-4.57164240e-04,8.77979860e-04,-8.02302040e-04,6.98718511e-02,2.42875726e-02,4.39075726e-02,1.59191404e+03,0
-3.81828793e-04,8.59282683e-04,-8.20999217e-04,9.31531624e-02,-3.30121510e-02,-1.33921509e-02,1.24557320e+03,0
-3.12239406e-04,8.41505304e-04,-8.38776596e-04,1.15599448e-01,-7.40438069e-02,-5.44238072e-02,9.79416225e+02,0
-2.37803707e-04,8.19071843e-04,-8.61210057e-04,3.22242935e-02,-2.16972738e-02,-2.07727363e-03,0.00000000e+00,0
-1.81152605e-04,8.13392565e-04,-8.66889335e-04,-2.10494265e-02,1.14831492e-02,3.11031492e-02,0.00000000e+00,0
-1.21537334e-04,8.15820617e-04,-8.64461283e-04,1.23715613e-01,7.00215579e-02,8.96415578e-02,0.00000000e+00,0
-7.24641612e-17,8.20122768e-04,-8.60159132e-04,-2.47899983e-13,4.46086650e-02,6.42286649e-02,0.00000000e+00,0
1.21537334e-04,8.15820617e-04,-8.64461283e-04,-1.23715613e-01,7.00215579e-02,8.96415578e-02,0.00000000e+00,0
1.81152605e-04,8.13392565e-04,-8.66889335e-04,2.10494265e-02,1.14831492e-02,3.11031492e-02,0.00000000e+00,0
2.37803707e-04,8.19071843e-04,-8.61210057e-04,-3.22242935e-02,-2.16972738e-02,-2.07727365e-03,0.00000000e+00,0
3.12239406e-04,8.41505304e-04,-8.38776596e-04,-1.15599448e-01,-7.40438069e-02,-5.44238072e-02,9.79416225e+02,0
3.81828793e-04,8.59282683e-04,-8.20999217e-04,-9.31531624e-02,-3.30121510e-02,-1.33921509e-02,1.24557320e+03,0
4.57164240e-04,8.77979860e-04,-8.02302040e-04,-6.98718511e-02,2.42875726e-02,4.39075725e-02,1.59191404e+03,0
5.27596795e-04,8.99328825e-04,-7.80953075e-04,-1.15779659e-02,4.59331073e-02,6.55531074e-02,1.57613744e+03,0
5.91443304e-04,9.14976890e-04,-7.65305010e-04,3.64163807e-02,1.33545158e-01,1.53165157e-01,1.83559032e+03,0
6.46214292e-04,9.34473475e-04,-7.45808425e-04,-2.18210717e-03,7.90660213e-02,9.86860213e-02,0.00000000e+00,0
7.12864667e-04,9.67417233e-04,-7.12864667e-04,-6.83367892e-02,4.87167892e-02,6.83367892e-02,0.00000000e+00,0
-7.45808425e-04,1.03406761e-03,-7.45808425e-04,9.86860213e-02,-1.74378928e-02,9.86860213e-02,0.00000000e+00,0
-6.67010836e-04,1.01327106e-03,-7.88222179e-04,8.12323721e-02,6.16123721e-02,1.18523613e-01,0.00000000e+00,0
-5.87963377e-04,9.85343342e-04,-8.18478878e-04,2.44061671e-02,1.03169437e-01,3.93844506e-02,1.55915350e+03,0
-4.96138197e-04,9.54685487e-04,-8.46110089e-04,-1.39148816e-02,9.05679451e-02,2.68100346e-02,1.51628655e+03,0
-4.51788236e-04,9.99810179e-04,-9.05437926e-04,1.66003073e-01,4.97179959e-02,-2.14648119e-02,1.43939710e+03,0
-4.05614722e-04,9.33840450e-04,-8.73666740e-04,2.00305841e-03,1.98684523e-02,1.09599164e-01,1.44558378e+03,0
-3.32633986e-04,9.21808350e-04,-8.96476782e-04,6.41444282e-02,-2.26275886e-02,5.47290689e-02,0.00000000e+00,0
-2.36817915e-04,8.92421956e-04,-9.11398381e-04,1.11937421e-01,6.05208546e-03,-3.74546399e-02,7.81066596e+02,0
-1.55811531e-04,9.02536596e-04,-9.31855939e-04,-4.39421647e-02,3.50962579e-02,-3.39952082e-02,0.00000000e+00,0
-8.73963402e-05,8.79174447e-04,-9.12771760e-04,-4.13617876e-02,-1.92639771e-02,3.24048339e-02,0.00000000e+00,0
-1.71291785e-16,8.87105042e-04,-9.14219484e-04,6.68961490e-13,4.11263476e-02,8.61239541e-02,0.00000000e+00,0
8.73963402e-05,8.79174447e-04,-9.12771760e-04,4.13617876e-02,-1.92639771e-02,3.24048339e-02,0.00000000e+00,0
1.55811531e-04,9.02536596e-04,-9.31855939e-04,4.39421647e-02,3.50962579e-02,-3.39952082e-02,0.00000000e+00,0
2.36817915e-04,8.92421956e-04,-9.11398381e-04,-1.11937421e-01,6.05208546e-03,-3.74546399e-02,7.81066596e+02,0
3.32633986e-04,9.21808350e-04,-8.96476782e-04,-6.41444282e-02,-2.26275886e-02,5.47290689e-02,0.00000000e+00,0
4.05614722e-04,9.33840450e-04,-8.73666740e-04,-2.00305841e-03,1.98684523e-02,1.09599164e-01,1.44558378e+03,0
4.51788236e-04,9.99810179e-04,-9.05437926e-04,-1.66003073e-01,4.97179959e-02,-2.14648119e-02,1.43939710e+03,0
4.96138197e-04,9.54685487e-04,-8.46110089e-04,1.39148816e-02,9.05679451e-02,2.68100346e-02,1.51628655e+03,0
5.87963377e-04,9.85343342e-04,-8.18478878e-04,-2.44061671e-02,1.03169437e-01,3.93844506e-02,1.55915350e+03,0
6.67010836e-04,1.01327106e-03,-7.88222179e-04,-8.12323721e-02,6.16123721e-02,1.18523613e-01,0.00000000e+00,0
7.45808425e-04,1.03406761e-03,-7.45808425e-04,-9.86860213e-02,-1.74378928e-02,9.86860213e-02,0.00000000e+00,0
-7.65305010e-04,1.08883860e-03,-7.65305010e-04,1.53165157e-01,-5.60363807e-02,1.53165158e-01,1.83559032e+03,0
-6.94938558e-04,1.09231852e-03,-8.18478878e-04,1.22789437e-01,4.78616715e-03,3.93844506e-02,1.55915350e+03,0
-6.16957695e-04,1.06332420e-03,-8.56472425e-04,1.00436544e-01,8.08165445e-02,6.37632807e-02,0.00000000e+00,0
-5.40617704e-04,1.02539770e-03,-8.76537066e-04,6.58879333e-02,1.56276489e-01,-3.09949441e-02,1.58030514e+03,0
-4.84245014e-04,1.06574575e-03,-9.39594409e-04,1.07353863e-01,8.09597077e-02,-4.82324625e-02,1.34835476e+03,0
-3.74504833e-04,1.00558492e-03,-9.42504770e-04,1.43429356e-01,-2.76219681e-03,-2.89100731e-02,1.08693913e+03,0
-3.21080783e-04,1.02755147e-03,-9.75581081e-04,9.25984733e-02,1.50749899e-02,-1.55287688e-02,0.00000000e+00,0
-2.66656593e-04,9.50134266e-04,-9.41704741e-04,3.35621885e-02,-3.18068809e-02,3.65000684e-02,0.00000000e+00,0
-2.24505904e-04,1.01633556e-03,-9.91471371e-04,3.04246699e-02,-6.85582463e-02,2.48128040e-02,0.00000000e+00,0
-1.44119535e-04,1.03306583e-03,-1.01184104e-03,2.45656370e-03,3.35757494e-02,-2.62258534e-02,0.00000000e+00,0
-5.37257414e-17,1.06096184e-03,-1.03476606e-03,-8.06405639e-13,3.85427410e-02,-1.15882461e-02,0.00000000e+00,0
1.44119535e-04,1.03306583e-03,-1.01184104e-03,-2.45656370e-03,3.35757494e-02,-2.62258534e-02,0.00000000e+00,0
2.24505904e-04,1.01633556e-03,-9.91471371e-04,-3.04246699e-02,-6.85582463e-02,2.48128039e-02,0.00000000e+00,0
2.66656593e-04,9.50134266e-04,-9.41704741e-04,-3.35621885e-02,-3.18068809e-02,3.65000684e-02,0.00000000e+00,0
3.21080783e-04,1.02755147e-03,-9.75581081e-04,-9.25984733e-02,1.50749899e-02,-1.55287688e-02,0.00000000e+00,0
3.74504833e-04,1.00558492e-03,-9.42504770e-04,-1.43429356e-01,-2.76219681e-03,-2.89100731e-02,1.08693913e+03,0
4.84245014e-04,1.06574575e-03,-9.39594409e-04,-1.07353863e-01,8.09597077e-02,-4.82324625e-02,1.34835476e+03,0
5.40617704e-04,1.02539770e-03,-8.76537066e-04,-6.58879333e-02,1.56276489e-01,-3.09949441e-02,1.58030514e+03,0
6.16957695e-04,1.06332420e-03,-8.56472425e-04,-1.00436544e-01,8.08165445e-02,6.37632807e-02,0.00000000e+00,0
6.94938558e-04,1.09231852e-03,-8.18478878e-04,-1.22789437e-01,4.78616715e-03,3.93844506e-02,1.55915350e+03,0
7.65305010e-04,1.08883860e-03,-7.65305010e-04,-1.53165158e-01,-5.60363807e-02,1.53165157e-01,1.83559032e+03,0
-7.80953075e-04,1.15268510e-03,-7.80953075e-04,6.55531074e-02,-8.04203414e-03,6.55531073e-02,1.57613744e+03,0
-7.25596413e-04,1.18414370e-03,-8.46110089e-04,1.10187945e-01,-3.35348816e-02,2.68100346e-02,1.51628655e+03,0
-6.54884204e-04,1.13966420e-03,-8.76537066e-04,1.75896489e-01,4.62679333e-02,-3.09949441e-02,1.58030514e+03,0
-5.65016812e-04,1.11526509e-03,-9.17318461e-04,6.45731114e-02,4.49531114e-02,4.43526469e-02,1.46600182e+03,0
-4.89013358e-04,1.12608908e-03,-9.75499665e-04,1.01342698e-01,1.15211712e-01,-7.67327400e-03,0.00000000e+00,0
-4.19358293e-04,1.08322934e-03,-9.76756644e-04,1.35299858e-03,-5.79870249e-02,8.84348368e-02,0.00000000e+00,0
-3.52281072e-04,1.09989008e-03,-1.00429533e-03,4.00333867e-02,4.61630071e-02,1.57786392e-02,9.24556792e+02,0
-2.59422371e-04,1.09023969e-03,-1.02028657e-03,1.18265948e-01,2.65091104e-02,-3.08973701e-02,8.80616746e+02,0
-1.90683944e-04,1.11849089e-03,-1.04730566e-03,5.05507281e-02,-2.54295431e-02,-4.88386440e-02,0.00000000e+00,0
-1.18442080e-04,1.09989928e-03,-1.04359020e-03,-2.44739879e-02,-2.17832041e-02,-9.74291779e-02,8.11405573e+02,0
2.63313736e-17,1.12529744e-03,-1.06343520e-03,7.76318328e-14,6.80877088e-02,-1.37327576e-01,0.00000000e+00,0
1.18442080e-04,1.09989928e-03,-1.04359020e-03,2.44739879e-02,-2.17832041e-02,-9.74291779e-02,8.11405573e+02,0
1.90683944e-04,1.11849089e-03,-1.04730566e-03,-5.05507281e-02,-2.54295431e-02,-4.88386440e-02,0.00000000e+00,0
2.59422371e-04,1.09023969e-03,-1.02028657e-03,-1.18265948e-01,2.65091104e-02,-3.08973701e-02,8.80616746e+02,0
3.52281072e-04,1.09989008e-03,-1.00429533e-03,-4.00333867e-02,4.61630071e-02,1.57786393e-02,9.24556792e+02,0
4.19358293e-04,1.08322934e-03,-9.76756644e-04,-1.35299858e-03,-5.79870249e-02,8.84348368e-02,0.00000000e+00,0
4.89013358e-04,1.12608908e-03,-9.75499665e-04,-1.01342698e-01,1.15211712e-01,-7.67327400e-03,0.00000000e+00,0
5.65016812e-04,1.11526509e-03,-9.17318461e-04,-6.45731114e-02,4.49531114e-02,4.43526469e-02,1.46600182e+03,0
