x,y,z,vx,vy,vz,pressure,type
-1.18530145e-03,3.43954306e-04,-7.59213646e-04,-8.35760215e-02,-2.01553057e-02,1.53754159e-02,1.32192720e+03,0
-1.06233828e-03,1.56255394e-04,-8.10519500e-04,-1.94067068e-02,-4.96730454e-03,-5.61164164e-02,9.10069602e+02,0
-9.71415697e-04,2.96321612e-04,-1.00653206e-03,-2.53640526e-02,-3.90084787e-03,-1.68779985e-02,1.30587480e+03,0
-9.28115292e-04,3.41385801e-04,-1.05907881e-03,-5.44430662e-03,-1.83255828e-03,-2.48205012e-02,1.26849024e+03,0
-8.91884499e-04,1.62153800e-04,-9.96888467e-04,-3.10532447e-02,-2.87207283e-04,3.48665473e-02,8.85797100e+02,0
-8.80064563e-04,3.85804140e-04,-1.10668639e-03,1.34493441e-02,-3.22073759e-03,-2.93510245e-02,9.87630931e+02,0
-6.63534189e-04,2.61924288e-04,-1.20073484e-03,2.74334432e-02,1.86061357e-03,3.28706508e-02,0.00000000e+00,0
-5.22461853e-04,2.51060532e-04,-1.26661313e-03,1.27259348e-03,-1.47056303e-02,2.60992361e-02,6.30004348e+02,0
-4.85679125e-04,4.72430315e-04,-1.22208188e-03,7.98830520e-03,-2.83351831e-02,2.27766673e-02,4.12562962e+02,0
-3.68734998e-04,8.75426236e-04,-1.07744064e-03,2.56079127e-03,-1.84138915e-02,3.33199056e-02,1.58110907e+03,0
-2.10242638e-04,9.27789814e-04,-1.02646182e-03,4.33645061e-02,-1.98019420e-02,5.61979029e-02,1.46525640e+03,0
-3.75628372e-04,9.66074312e-04,-1.16545923e-03,6.32787571e-04,-1.18987610e-02,3.95914053e-02,1.75301988e+03,0
-6.25190630e-05,7.66208894e-04,-1.05793966e-03,-1.88793625e-03,-1.01251567e-02,-2.45211489e-03,1.43332044e+03,0
-8.68373248e-05,2.09319056e-04,-1.35094558e-03,-2.36621708e-03,-8.53611259e-03,-1.17994759e-02,1.04059272e+03,0
-9.42011997e-06,2.41783842e-04,-1.36499442e-03,2.17636040e-03,1.78385135e-02,-2.20592196e-02,1.08596554e+03,0
4.97969307e-04,1.33719115e-04,-1.21177984e-03,9.66784581e-03,-1.52716855e-02,1.69646346e-02,0.00000000e+00,0
1.58058087e-04,7.88252574e-04,-6.16262177e-04,6.28013574e-03,1.42019964e-02,-1.11722936e-02,2.02635725e+03,0
4.65568744e-04,2.61007270e-04,-1.29937919e-03,-2.14640217e-02,9.60473145e-03,2.68440968e-02,0.00000000e+00,0
5.21025547e-04,8.56046632e-04,-1.05923913e-03,1.18730882e-02,2.32903374e-02,-3.43161000e-03,1.01244378e+03,0
7.05711593e-04,9.06856281e-04,-8.52363307e-04,-6.70492500e-04,3.48463680e-02,4.23479078e-02,1.04869719e+03,0
1.11307171e-03,7.09366294e-04,-7.00767351e-04,-3.58100353e-02,4.76626408e-02,1.81919355e-02,1.14331078e+03,0
-1.15765833e-03,2.61067282e-04,-7.61730702e-04,-5.40549400e-02,-5.98591186e-02,-1.02097375e-02,1.07388318e+03,0
-1.09943446e-03,2.32509129e-04,-8.27250667e-04,-5.29436144e-02,3.95068092e-03,-1.43827400e-02,1.18515914e+03,0
-1.04478566e-03,3.38012941e-04,-9.45396816e-04,6.10007614e-03,-1.34515639e-02,2.86218617e-02,0.00000000e+00,0
-9.50128308e-04,4.21741963e-04,-1.05923953e-03,6.90320968e-04,5.96551173e-04,-3.50149639e-02,1.25259954e+03,0
-9.19476311e-04,5.45880583e-04,-1.09649348e-03,4.07104287e-02,5.96626867e-03,2.54619472e-03,0.00000000e+00,0
-1.01879242e-03,4.56512826e-04,-1.00013389e-03,-1.60399464e-02,1.14210355e-02,-4.94402727e-02,1.40619625e+03,0
-8.25887636e-04,4.24226388e-04,-1.15427298e-03,6.97174922e-03,9.80527012e-03,2.41443766e-02,0.00000000e+00,0
-6.25068243e-04,3.88657633e-04,-1.25825833e-03,3.13607357e-02,-2.89751242e-03,2.59994290e-02,5.24700273e+02,0
-4.18086514e-04,2.25843185e-04,-1.29443246e-03,2.04656496e-02,2.42905029e-03,-1.63305790e-02,0.00000000e+00,0
-4.52839792e-04,1.22897689e-04,-1.21294596e-03,-4.95963142e-03,2.39312240e-02,-8.39469910e-03,5.58663768e+02,0
