x,y,z,vx,vy,vz,pressure,type
-9.62582888e-04,3.57867733e-04,-8.96535077e-04,2.90471814e-02,1.63705557e-02,9.90139148e-03,0.00000000e+00,0
-8.42066991e-04,3.27204744e-04,-9.92939681e-04,1.16055760e-02,1.30301372e-02,-5.66339308e-02,0.00000000e+00,0
-7.70309418e-04,3.29020513e-04,-1.04879388e-03,4.99798275e-03,-2.88522412e-02,1.23282851e-02,0.00000000e+00,0
-7.63867941e-04,4.20057485e-04,-1.08013469e-03,-3.12264010e-02,2.29369899e-03,1.82599219e-02,1.05301088e+03,0
-6.47688027e-04,3.15405714e-04,-1.13032630e-03,-4.88743371e-02,-2.23724191e-02,3.47530010e-02,1.43485045e+03,0
-5.91432186e-04,4.40861876e-04,-1.19161972e-03,-9.00074989e-02,1.31784130e-02,-3.13539461e-02,1.65000931e+03,0
-4.12318385e-04,2.54092388e-04,-1.21670513e-03,-1.81481375e-02,-2.46441894e-03,2.42025706e-02,0.00000000e+00,0
-3.39739000e-04,2.79757643e-04,-1.24866189e-03,-3.33199253e-03,-5.87070058e-02,-2.18803556e-02,1.53247769e+03,0
-2.70209518e-04,1.44779489e-04,-1.19785077e-03,-1.93543442e-02,-8.00930947e-02,-1.99915844e-02,1.19892603e+03,0
-1.97275696e-04,6.25281827e-04,-1.13480358e-03,1.46539752e-02,5.29134503e-02,3.39082206e-02,1.53732199e+03,0
1.56826189e-06,3.31047506e-04,-1.19121430e-03,-3.10146692e-02,-3.39715106e-03,2.43110072e-02,1.44916885e+03,0
-1.02649205e-04,3.70663222e-04,-1.20637651e-03,2.86381877e-02,2.64442322e-02,2.68044103e-02,1.41207227e+03,0
-2.44665304e-05,1.22308837e-04,-1.21178727e-03,1.60628175e-02,2.96125227e-02,-2.86679964e-02,1.03098102e+03,0
1.54170190e-04,1.14618890e-04,-1.17466016e-03,-3.10145360e-02,-1.01696675e-01,5.99011081e-02,1.17559017e+03,0
2.20968384e-04,1.65725415e-04,-1.20730628e-03,-7.53870129e-02,-5.51641340e-02,-1.07079903e-02,1.38190385e+03,0
4.62814571e-04,1.80014402e-04,-1.14581078e-03,6.35882070e-04,-1.95633236e-02,-1.95450591e-02,1.07705872e+03,0
4.84293687e-04,2.28413319e-04,-1.04408627e-03,-9.00015920e-03,5.79594054e-02,9.56644228e-03,1.23160425e+03,0
5.52900754e-04,1.98160982e-04,-1.12661824e-03,-4.23673704e-02,-1.90124489e-03,-1.18929095e-02,1.01349817e+03,0
6.73585485e-04,1.19258831e-04,-9.82287695e-04,1.35528000e-02,-4.27318647e-02,-1.69966344e-02,1.00223949e+03,0
