x,y,z,vx,vy,vz,pressure,type
-9.61104401e-04,4.01819110e-04,-8.76968649e-04,-5.43628991e-03,-1.40234715e-02,-1.77805014e-02,8.52517153e+02,0
-8.56384003e-04,2.99150629e-04,-9.40341278e-04,3.37816869e-02,9.97032016e-03,-5.60197319e-04,0.00000000e+00,0
-7.87412113e-04,2.94201264e-04,-9.99370292e-04,-1.74645796e-03,2.15379370e-02,-1.80213861e-04,0.00000000e+00,0
-7.73630313e-04,3.63182354e-04,-1.03602546e-03,2.78602498e-02,-9.02593472e-03,1.21086278e-02,0.00000000e+00,0
-6.52284853e-04,2.60097791e-04,-1.07792019e-03,-3.69070966e-02,1.21123477e-02,4.70593991e-02,0.00000000e+00,0
-6.46653904e-04,4.44359106e-04,-1.14621306e-03,-3.08310081e-02,-1.95042834e-02,1.52108140e-02,0.00000000e+00,0
-4.56570097e-04,2.76842828e-04,-1.19081606e-03,-2.29888401e-02,-6.83792988e-03,1.03852101e-02,0.00000000e+00,0
-3.93818244e-04,3.19661119e-04,-1.23334299e-03,-3.66848494e-02,-4.02826419e-03,-5.50711163e-03,0.00000000e+00,0
-2.96493521e-04,1.96677084e-04,-1.22524141e-03,1.16109207e-02,-4.87625553e-03,-3.03492690e-02,8.69077998e+02,0
-2.68509895e-04,6.98944250e-04,-1.10775255e-03,2.44080236e-02,2.00027061e-02,-2.51787417e-02,1.03359674e+03,0
-4.96995996e-05,4.78575171e-04,-1.21950875e-03,-2.43949496e-02,1.21577017e-02,-2.02275365e-02,1.27642499e+03,0
-1.43521563e-04,5.39902611e-04,-1.20924760e-03,-1.39442310e-02,3.95855446e-02,-5.24965043e-02,1.13675937e+03,0
-8.33333199e-05,1.22726730e-04,-1.16357611e-03,-3.30354259e-02,-1.50906780e-02,-1.24929854e-02,7.72307935e+02,0
1.14772907e-04,1.32541472e-04,-1.19796491e-03,-4.05837643e-02,4.77636408e-03,-3.07102329e-02,7.57493602e+02,0
2.06047403e-04,1.70736888e-04,-1.21441660e-03,-1.26477899e-02,-4.46615910e-02,-2.15712266e-02,0.00000000e+00,0
4.75460491e-04,1.95798036e-04,-1.14170556e-03,2.83950031e-02,-1.25771612e-02,3.12212430e-03,0.00000000e+00,0
