x,y,z,vx,vy,vz,pressure,type
-1.20933416e-03,3.45139848e-04,-7.42170021e-04,-2.49901734e-03,-1.51678050e-02,-5.58833636e-03,0.00000000e+00,0
-1.06568286e-03,1.52093243e-04,-8.07601811e-04,-1.74480954e-02,7.70386707e-03,7.41634362e-03,0.00000000e+00,0
-9.77462128e-04,3.00733701e-04,-9.90528357e-04,4.42768230e-03,2.68823443e-02,3.80387218e-02,0.00000000e+00,0
-9.25289611e-04,3.28479557e-04,-1.04638473e-03,1.99496694e-03,1.44916139e-02,2.66615877e-02,9.48041666e+02,0
-8.93094374e-04,1.62607437e-04,-9.98607635e-04,2.13741680e-02,-1.18389461e-02,-1.33220233e-02,8.92750921e+02,0
-8.71906558e-04,3.67695516e-04,-1.09859213e-03,1.65421998e-02,5.32845047e-02,1.17508040e-03,9.29593728e+02,0
-6.67861610e-04,2.57129648e-04,-1.20232660e-03,-6.57480828e-04,2.61514513e-02,3.36999383e-03,0.00000000e+00,0
-5.28942762e-04,2.54087061e-04,-1.26647160e-03,-4.35225511e-02,7.39383048e-03,-4.35697594e-03,1.15609016e+03,0
-4.67898642e-04,4.61159020e-04,-1.21702647e-03,-1.20963347e-02,-2.21804041e-03,-1.41020128e-03,1.07358987e+03,0
-3.85141629e-04,8.69685805e-04,-1.07733217e-03,-3.39651717e-02,-1.18071748e-02,-1.10956076e-02,1.28702519e+03,0
-1.97514714e-04,9.21628656e-04,-1.01728017e-03,-8.44083717e-03,7.95857796e-03,1.03044421e-03,1.54198412e+03,0
-3.72728730e-04,9.68130930e-04,-1.15152151e-03,-3.32256332e-02,1.50738032e-02,-1.38614905e-02,9.82118317e+02,0
-6.58228195e-05,7.57616541e-04,-1.04762128e-03,2.59114547e-03,1.53577934e-02,-7.67275947e-03,1.76035699e+03,0
-8.96467706e-05,2.17558972e-04,-1.35504998e-03,3.55054992e-02,-9.98699445e-03,-5.76723992e-02,1.27633298e+03,0
-9.51328043e-06,2.47127357e-04,-1.36717210e-03,1.26592499e-02,-3.76853989e-02,-4.02857616e-02,1.07468028e+03,0
4.99129154e-04,1.19958313e-04,-1.20134708e-03,1.83184290e-02,-3.98637726e-02,2.09795315e-02,1.13875489e+03,0
1.57622203e-04,7.81573206e-04,-6.17896448e-04,-1.02427854e-03,-5.93717147e-03,1.11330375e-02,2.63340477e+03,0
4.57839452e-04,2.67289857e-04,-1.30750335e-03,-1.25959271e-03,2.51456167e-03,-5.91601665e-02,1.32470901e+03,0
5.01703695e-04,8.57794481e-04,-1.06025663e-03,1.32294143e-02,-4.75803272e-03,1.44870760e-02,1.27855845e+03,0
7.25268363e-04,9.34189468e-04,-8.40119153e-04,4.00898804e-02,4.21637085e-02,4.83158897e-03,1.17666710e+03,0
1.10521888e-03,7.27929025e-04,-6.71773459e-04,5.14738330e-03,1.32120979e-02,3.63397559e-02,1.07613880e+03,0
-1.16705902e-03,2.83338213e-04,-7.72921153e-04,-6.85606188e-04,-2.80471841e-02,-3.22024192e-02,6.34149938e+02,0
-1.11026650e-03,2.44192453e-04,-8.26434574e-04,1.70482267e-02,-1.70201744e-03,1.76454780e-02,0.00000000e+00,0
-1.04388357e-03,3.43971132e-04,-9.36350991e-04,-7.42422674e-04,7.65526086e-03,1.66442809e-02,6.62755069e+02,0
-9.41396839e-04,4.10562178e-04,-1.04462492e-03,3.87507109e-02,5.97417047e-03,2.89166041e-02,0.00000000e+00,0
-9.02826723e-04,5.37268051e-04,-1.08826910e-03,-1.60229738e-03,6.61388079e-03,1.98585172e-02,9.28724604e+02,0
-1.00671942e-03,4.70062774e-04,-9.87798610e-04,3.58877800e-02,-4.17305022e-03,4.57661811e-02,0.00000000e+00,0
-8.14055021e-04,4.16704423e-04,-1.15086785e-03,2.59573529e-02,-3.54588356e-02,6.40920163e-03,0.00000000e+00,0
-6.13871007e-04,3.78070505e-04,-1.26265242e-03,-1.67451961e-02,-2.09446747e-02,-2.88661683e-02,8.64567045e+02,0
-3.96305741e-04,2.40245702e-04,-1.30550931e-03,-9.27074665e-03,2.38782215e-03,3.35016417e-02,0.00000000e+00,0
-4.41362767e-04,1.22053938e-04,-1.21618808e-03,6.25095205e-03,1.05055251e-02,-1.74179354e-02,1.00883876e+03,0
-1.62154163e-04,2.77224454e-04,-1.36718728e-03,-2.60498664e-02,-7.77760375e-03,-6.05673579e-02,1.38040121e+03,0
1.29624370e-04,2.02176386e-04,-1.34385420e-03,-1.09102396e-02,-7.63990155e-04,-6.25428911e-03,1.22861846e+03,0
1.56093392e-04,4.15527261e-04,-1.39654229e-03,-1.76878085e-02,2.42282009e-02,-2.27554215e-02,1.20883279e+03,0
2.11299346e-04,3.50037598e-04,-1.38314494e-03,3.74615051e-03,1.41376517e-02,-5.84141844e-02,1.26335058e+03,0
2.63015333e-04,2.87428886e-04,-1.36141857e-03,4.29676568e-02,1.41022279e-02,-3.89007566e-02,1.30967720e+03,0
4.73204675e-04,1.83846102e-04,-1.26455341e-03,-1.91687585e-02,-5.66473576e-02,-3.05570513e-02,1.29754952e+03,0
4.15161487e-04,3.33372564e-04,-1.33755572e-03,-6.54510668e-02,9.24098480e-03,-1.12555662e-02,0.00000000e+00,0
3.97541004e-04,8.31403096e-04,-1.23194299e-03,-5.61891186e-03,1.97108729e-02,3.11269225e-03,7.92813161e+02,0
3.65193869e-04,2.66865464e-04,-1.33686886e-03,-2.01245218e-02,2.92232726e-02,-5.57338697e-03,0.00000000e+00,0
5.29650007e-04,2.41163815e-04,-1.27320570e-03,4.43416920e-02,-1.80637620e-02,-4.52238740e-02,1.43647110e+03,0
8.10654833e-04,1.46855813e-04,-1.04495866e-03,-7.27630159e-03,-2.12784519e-02,5.90954208e-03,0.00000000e+00,0
-1.13607246e-03,3.28090400e-04,-8.32447613e-04,4.19259781e-02,1.58469444e-02,-1.43402888e-02,8.17800645e+02,0
-1.10167354e-03,3.79737503e-04,-8.83149593e-04,2.11731642e-02,5.37891138e-03,6.52513942e-03,0.00000000e+00,0
-1.09765390e-03,5.87988809e-04,-9.00930869e-04,3.61636053e-03,7.22129002e-03,2.25270939e-02,0.00000000e+00,0
-8.49011457e-04,2.87258458e-04,-1.09651784e-03,-3.44756461e-02,5.90487877e-03,-3.16260128e-03,8.65617264e+02,0
-9.96695035e-04,3.83638184e-04,-9.92020658e-04,2.79078770e-02,1.65012724e-02,1.09379598e-02,0.00000000e+00,0
-8.84371554e-04,4.49823233e-04,-1.09754278e-03,1.14367370e-02,-3.30519290e-03,2.30141494e-02,0.00000000e+00,0
-6.02369721e-04,2.97815816e-04,-1.25002299e-03,-6.58301433e-03,3.63773739e-03,2.40872844e-02,0.00000000e+00,0
-7.39879302e-04,2.88503386e-04,-1.17195170e-03,1.59330338e-02,-6.75076130e-03,-3.51042247e-02,0.00000000e+00,0
-4.63581362e-04,3.66010244e-04,-1.32256270e-03,-5.32413000e-03,5.04775351e-02,-1.19937721e-03,0.00000000e+00,0
-3.17700634e-04,2.18598798e-04,-1.31809028e-03,-6.05426322e-02,-4.72426797e-03,-7.91821115e-03,1.35006108e+03,0
-1.71737108e-04,4.30450282e-04,-1.39764104e-03,3.58151849e-02,6.86769585e-04,-4.18859641e-02,1.11249714e+03,0
-8.00924217e-05,2.95506173e-04,-1.38002821e-03,2.01602905e-02,1.21199769e-02,-2.18638873e-02,0.00000000e+00,0
8.86426266e-05,4.63083612e-04,-1.40633418e-03,-1.81983659e-02,2.37531554e-02,-1.22738199e-02,1.01671578e+03,0
2.81422760e-04,3.96191039e-04,-1.37698355e-03,4.10648515e-02,1.65877717e-02,-3.13003964e-02,1.10611275e+03,0
2.22192122e-04,2.03747103e-04,-1.33624013e-03,9.40122396e-03,-2.80566019e-02,-5.90501447e-02,1.20942323e+03,0
3.96080953e-04,4.95651665e-04,-1.35505652e-03,-1.00570871e-02,1.59184088e-02,-1.16690243e-02,1.11833739e+03,0
4.53799872e-04,4.07381010e-04,-1.33459835e-03,-2.69498665e-02,3.17789062e-03,-4.49508784e-02,1.30312591e+03,0
3.70725137e-04,4.10724919e-04,-1.35749357e-03,-1.75367494e-02,6.82783684e-03,1.33127266e-02,0.00000000e+00,0
6.56553103e-04,3.15438692e-04,-1.23717376e-03,1.40077161e-02,-9.42004314e-03,-5.37684624e-02,1.39639996e+03,0
7.29858528e-04,2.00943440e-04,-1.14518230e-03,6.24135056e-02,1.54361655e-02,-6.13833514e-03,8.96046052e+02,0
7.46736731e-04,1.39595279e-04,-1.09180815e-03,-1.56168806e-02,-1.23121382e-02,-1.21499861e-02,0.00000000e+00,0
-1.22557720e-03,4.29349927e-04,-7.36733508e-04,2.48861984e-02,1.27259699e-02,1.03770613e-02,0.00000000e+00,0
-1.13525823e-03,4.46575796e-04,-8.52524072e-04,1.01400171e-02,-4.34609740e-03,4.77561196e-03,6.62392559e+02,0
-1.08838383e-03,5.00232660e-04,-9.05157081e-04,-1.25752671e-02,-9.50053610e-03,3.27030235e-02,6.16604466e+02,0
-9.53093777e-04,4.91739114e-04,-1.04392424e-03,1.85437043e-02,-1.67265057e-02,2.49065443e-02,0.00000000e+00,0
-8.35391781e-04,5.01181304e-04,-1.14172725e-03,-4.68533533e-03,-3.53090957e-02,-1.54638105e-02,9.74410918e+02,0
-7.46252385e-04,3.78248542e-04,-1.19155921e-03,-6.13677144e-03,-2.86773436e-02,1.86563441e-02,0.00000000e+00,0
-6.78833044e-04,3.36406772e-04,-1.22131671e-03,-1.65780194e-02,-2.51230665e-02,9.86795310e-03,0.00000000e+00,0
-3.87607055e-04,3.20252477e-04,-1.33584649e-03,-5.26061103e-02,1.27179216e-02,-4.40364683e-02,9.51395292e+02,0
-3.11372378e-04,3.73245879e-04,-1.36796210e-03,-2.49977297e-02,5.80633789e-02,-1.50452999e-02,0.00000000e+00,0
-3.84945570e-04,1.69521009e-04,-1.27306031e-03,-9.67715914e-03,4.78060844e-02,-3.95025381e-03,0.00000000e+00,0
-8.93447498e-05,4.51774857e-04,-1.40492010e-03,2.48988735e-02,-1.10563865e-02,-1.98407418e-02,0.00000000e+00,0
-1.61751070e-04,1.93144016e-04,-1.33667870e-03,3.94462935e-03,7.41170827e-03,-4.88288713e-02,1.40393668e+03,0
-5.73461730e-05,3.76398251e-04,-1.39759719e-03,6.70850385e-03,1.99370906e-03,3.03572127e-04,0.00000000e+00,0
8.76391829e-06,3.24818137e-04,-1.38863244e-03,-1.34683447e-02,1.01483980e-02,-1.02232512e-02,1.15821118e+03,0
2.25633138e-04,4.53383368e-04,-1.38941614e-03,7.65244056e-03,3.85198189e-02,-3.09784858e-02,1.07491548e+03,0
3.29708915e-04,3.35434027e-04,-1.36079008e-03,6.34073396e-03,9.42349978e-04,5.67463490e-03,0.00000000e+00,0
4.16213590e-04,5.82232275e-04,-1.35626993e-03,-1.25698727e-02,2.49627170e-02,-1.95880216e-02,8.93874117e+02,0
6.73806563e-04,3.95301641e-04,-1.24402784e-03,6.55866347e-02,2.17342927e-02,-6.06032116e-03,1.32513203e+03,0
6.96534340e-04,2.53665566e-04,-1.19224339e-03,3.76154683e-02,3.42520466e-03,-3.84071882e-02,1.13118291e+03,0
7.71129614e-04,2.81113851e-04,-1.14983099e-03,3.63977436e-02,2.76661803e-02,3.25652861e-02,0.00000000e+00,0
8.39172465e-04,3.13431329e-04,-1.11085161e-03,-7.53398757e-03,5.06058086e-03,1.47848435e-02,0.00000000e+00,0
-1.23967591e-03,5.13680913e-04,-7.30586552e-04,2.53506826e-02,-8.87673008e-03,2.98685724e-02,0.00000000e+00,0
-1.04459956e-03,6.28697944e-04,-9.53756574e-04,1.14542621e-02,9.80061315e-03,2.54669751e-02,0.00000000e+00,0
-1.05710246e-03,4.31297374e-04,-9.34057226e-04,2.80829538e-02,1.24312541e-02,1.97819175e-02,0.00000000e+00,0
-8.53482447e-04,5.89111512e-04,-1.13048149e-03,1.14949828e-02,4.71789864e-03,8.61326074e-03,1.05556742e+03,0
-6.99374517e-04,5.09150418e-04,-1.23158668e-03,-2.85384124e-02,-5.00523771e-03,-9.16042455e-03,1.16745701e+03,0
-7.58312721e-04,4.66760897e-04,-1.19131179e-03,-9.09698523e-03,-3.58581818e-02,1.11864356e-02,1.11472566e+03,0
-3.87182974e-04,4.02121706e-04,-1.35222517e-03,-8.38971401e-03,5.10112219e-02,3.30387447e-02,0.00000000e+00,0
-3.20806908e-04,4.63467518e-04,-1.37485119e-03,-3.25956870e-02,2.17354226e-02,-1.00776607e-02,1.00575675e+03,0
-2.28283304e-04,3.44723437e-04,-1.37615705e-03,5.38784460e-03,-6.99996193e-03,-2.37959757e-02,1.40694181e+03,0
-1.64214824e-04,5.08875945e-04,-1.40232767e-03,1.37948195e-02,2.46614264e-02,-2.11438544e-02,8.82534466e+02,0
-9.19402404e-05,5.48952020e-04,-1.41191804e-03,-1.10461211e-02,-1.33421371e-02,-2.60245472e-04,0.00000000e+00,0
-2.37784557e-04,2.59468359e-04,-1.35211137e-03,-4.07596479e-02,-2.73983498e-02,-3.64322922e-02,1.50340485e+03,0
-2.26542643e-05,5.04937310e-04,-1.41344966e-03,-3.94268321e-03,2.74092715e-02,-1.72440004e-02,7.98082456e+02,0
1.94721169e-04,6.09888231e-04,-1.40238927e-03,-1.54601789e-02,2.15239344e-02,2.55352258e-02,6.96550832e+02,0
8.78141763e-06,4.29224551e-04,-1.40537750e-03,-2.43647270e-02,-5.45921672e-03,-1.70570143e-02,9.91910803e+02,0
3.13358314e-04,4.79155338e-04,-1.37289218e-03,1.96466255e-03,3.93800234e-02,1.29717535e-02,0.00000000e+00,0
3.33701073e-04,5.62324221e-04,-1.37348037e-03,-1.18835255e-02,1.41537040e-02,-1.50929691e-02,8.14296856e+02,0
5.78231497e-04,3.01729004e-04,-1.27330897e-03,5.03241003e-02,-4.12733722e-03,-3.80695067e-02,1.54790954e+03,0
7.28770203e-04,3.37193764e-04,-1.19911763e-03,4.34543929e-02,2.02596865e-02,-2.22071733e-02,1.11457166e+03,0
7.99427307e-04,3.68949298e-04,-1.15794430e-03,-5.40156876e-04,1.74934514e-02,-3.74950335e-03,8.24695304e+02,0
8.26749531e-04,4.49335137e-04,-1.15126247e-03,6.97666093e-03,1.31701422e-02,4.98870193e-03,0.00000000e+00,0
-1.23254349e-03,6.36253896e-04,-7.46846313e-04,2.75149832e-02,9.28749181e-03,1.76950480e-02,0.00000000e+00,0
-1.14488644e-03,5.36473796e-04,-8.49250315e-04,1.74552067e-03,1.14756853e-02,4.27144533e-02,0.00000000e+00,0
-9.89725684e-04,6.52402078e-04,-1.00740806e-03,9.61094636e-03,5.79389995e-03,3.85962645e-02,7.38593793e+02,0
-1.03624181e-03,5.43600364e-04,-9.59861642e-04,-1.52469761e-03,-2.01282534e-02,6.73618858e-02,7.40408380e+02,0
-7.82570949e-04,5.47579920e-04,-1.18108268e-03,-4.91046664e-04,-4.73270706e-04,5.56334033e-03,1.12975124e+03,0
-6.21343964e-04,4.64604138e-04,-1.26781688e-03,-2.37318565e-03,-6.65051200e-03,8.50185000e-04,1.06303827e+03,0
-5.44719412e-04,4.18701413e-04,-1.29754438e-03,1.49867038e-02,1.85878228e-02,2.57952987e-03,0.00000000e+00,0
-4.67704962e-04,4.45222547e-04,-1.32996514e-03,1.69377700e-02,1.04084688e-02,3.01898294e-02,0.00000000e+00,0
-2.47787667e-04,4.32484879e-04,-1.38699013e-03,-4.27498214e-03,-1.52463315e-02,-4.31520448e-02,1.10420427e+03,0
-3.24461942e-04,5.47290621e-04,-1.37531746e-03,9.48479796e-03,5.83958685e-03,-5.88952286e-04,9.23556943e+02,0
-2.50184312e-04,5.22961976e-04,-1.39028321e-03,-1.06006035e-03,1.08674074e-02,-3.89007094e-02,8.95464464e+02,0
-1.43471850e-04,3.57147674e-04,-1.38972747e-03,2.45124155e-02,-4.01700200e-03,-4.89972611e-02,1.22998365e+03,0
1.61184091e-04,5.11396061e-04,-1.40015037e-03,1.19451897e-02,4.86786825e-02,-7.80889915e-03,9.53573313e+02,0
2.45920658e-04,5.40087131e-04,-1.38763535e-03,-1.34193409e-02,2.33450409e-02,7.66715364e-03,0.00000000e+00,0
7.79349717e-05,2.68214574e-04,-1.37190081e-03,-1.84443683e-02,1.30984485e-02,4.33243711e-03,0.00000000e+00,0
1.71198732e-04,7.68742670e-04,-1.40142867e-03,-3.67142569e-02,2.70719261e-03,6.40872899e-02,0.00000000e+00,0
2.76905753e-04,6.26988429e-04,-1.38955534e-03,-1.57292087e-02,-1.87874061e-02,3.86884210e-03,0.00000000e+00,0
4.75576864e-04,4.94788252e-04,-1.33221584e-03,1.87368980e-02,-8.45105617e-03,-1.47795536e-02,1.26641468e+03,0
5.97096331e-04,3.76941065e-04,-1.27968858e-03,3.49278386e-02,2.79535193e-02,-4.65335940e-02,1.53677322e+03,0
7.48467273e-04,4.21844526e-04,-1.20177814e-03,3.64141725e-02,3.15766146e-02,1.59950029e-02,0.00000000e+00,0
9.00225511e-04,4.78817703e-04,-1.09624219e-03,4.84686633e-03,2.11636977e-02,1.49945208e-02,6.38446647e+02,0
-1.20553182e-03,5.67677512e-04,-7.83655338e-04,3.79412959e-03,-4.64701988e-03,-3.97400559e-04,0.00000000e+00,0
-1.18852086e-03,4.82046893e-04,-7.95163611e-04,7.38994779e-03,-2.04604013e-03,2.92194614e-02,0.00000000e+00,0
-1.05573513e-03,7.08026523e-04,-9.37133997e-04,2.39366798e-02,3.06327625e-03,3.13827076e-02,0.00000000e+00,0
-9.28728584e-04,6.17979838e-04,-1.06665318e-03,-2.26295639e-02,8.90333302e-03,2.53243044e-02,8.65767434e+02,0
-7.93033997e-04,6.30195748e-04,-1.17570671e-03,1.64452173e-02,1.03975654e-02,3.03424286e-02,0.00000000e+00,0
-6.37707502e-04,5.49518290e-04,-1.26418692e-03,-2.12203805e-03,-8.32252306e-03,-1.26735717e-02,1.12323422e+03,0
-5.51549038e-04,5.01811677e-04,-1.30068064e-03,4.24667451e-03,-1.60986245e-02,9.84910521e-03,0.00000000e+00,0
-3.98500700e-04,4.86534553e-04,-1.35447578e-03,-5.46430516e-03,-1.94809529e-02,1.31273523e-02,0.00000000e+00,0
-4.81350629e-04,5.31729101e-04,-1.32782794e-03,2.18699953e-02,-3.97242524e-02,-2.68266744e-04,0.00000000e+00,0
-4.10171702e-04,5.69504841e-04,-1.35214445e-03,1.57704619e-02,7.85120038e-04,-2.68758137e-02,0.00000000e+00,0
-1.90475219e-04,5.87375980e-04,-1.39984235e-03,1.21642121e-02,-8.89921539e-03,1.02662759e-03,0.00000000e+00,0
-1.57928294e-05,5.91574154e-04,-1.41942780e-03,-1.12389822e-02,-1.21790379e-02,1.36183901e-02,0.00000000e+00,0
5.18792821e-05,5.34294148e-04,-1.41635670e-03,-1.12970803e-02,-7.37713070e-04,1.47893891e-02,0.00000000e+00,0
1.20524716e-04,5.80464000e-04,-1.41294508e-03,9.55617016e-03,-8.56154565e-03,1.90045950e-02,0.00000000e+00,0
1.36338479e-04,6.71878476e-04,-1.41261379e-03,1.26088962e-02,2.63722698e-03,1.71955263e-03,0.00000000e+00,0
4.94924668e-04,5.80109722e-04,-1.33399149e-03,1.44987228e-02,-2.56540538e-02,-1.35583791e-02,1.01647688e+03,0
4.45186215e-04,6.62935062e-04,-1.35327253e-03,1.76912997e-02,3.01309256e-02,-2.28047975e-02,0.00000000e+00,0
5.31930207e-04,4.17177779e-04,-1.30986849e-03,1.73541582e-02,3.47860119e-02,-3.77031771e-02,1.48119195e+03,0
5.54198974e-04,4.95855748e-04,-1.30778349e-03,5.33027710e-02,4.39678135e-02,-1.68130642e-02,1.25606801e+03,0
8.51289562e-04,5.31290195e-04,-1.14145438e-03,1.67764029e-03,-2.13170348e-02,-7.17798316e-03,0.00000000e+00,0
7.97561404e-04,5.88586404e-04,-1.18054575e-03,-1.26426188e-02,-3.50013576e-02,-4.68886878e-03,1.00035724e+03,0
-1.23997532e-03,7.15166944e-04,-7.18656704e-04,4.21865400e-02,-1.82300917e-02,1.83613026e-02,0.00000000e+00,0
-1.16142760e-03,6.17185715e-04,-8.33824685e-04,2.14393147e-02,-1.01029741e-02,2.21141933e-02,0.00000000e+00,0
-1.11308505e-03,6.66657047e-04,-8.82559006e-04,1.23791063e-02,9.69945686e-03,1.70934757e-02,0.00000000e+00,0
-9.79363988e-04,5.69656046e-04,-1.01856331e-03,-2.75872609e-02,-9.91109419e-03,6.30566589e-02,8.13126945e+02,0
-7.20798209e-04,5.88551534e-04,-1.21877729e-03,-1.90504891e-02,3.19036929e-02,7.29029017e-05,1.10755760e+03,0
-5.71096879e-04,5.82128602e-04,-1.29507919e-03,4.71077021e-03,-2.94951904e-03,-1.56967328e-02,1.07752163e+03,0
-5.88839347e-04,6.61591981e-04,-1.28577157e-03,-3.84390294e-02,2.07608586e-02,-1.63488859e-02,1.14728479e+03,0
-5.02437920e-04,6.14127150e-04,-1.32019202e-03,1.60001546e-02,-2.43435043e-02,-3.46342681e-02,9.97588904e+02,0
-4.28638480e-04,6.49947966e-04,-1.34228524e-03,1.51625160e-02,1.98445186e-02,-2.31481402e-03,1.05131957e+03,0
-3.44073372e-04,6.27849975e-04,-1.36744210e-03,3.62267187e-03,1.33604241e-02,-1.48535249e-02,7.73092943e+02,0
-2.64522163e-04,6.21568200e-04,-1.38495069e-03,8.75964531e-03,-2.06416776e-02,-3.01204763e-02,0.00000000e+00,0
-1.15983158e-04,6.29226295e-04,-1.40998924e-03,7.36377478e-03,-2.35433770e-02,-3.24367480e-02,0.00000000e+00,0
-4.42441274e-05,6.67842295e-04,-1.41694383e-03,1.28102933e-02,-8.81615584e-03,-2.66498576e-02,0.00000000e+00,0
